playerID,yearID,stint,teamName,LeagueName,G,GS,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old,LevelsBelow,ros_team_id,hist_team_id
nishi11,2011,1,Tokorozawa Lions,Eastern League,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBL2,SBL2
nodak11,2011,1,Tokorozawa Lions,Eastern League,9,0,10,2,0,0,0,0,0,0,0,6,1,0,1,0,0,1,,1,SBL2,SBL2
nogam11,2011,1,Tokorozawa Lions,Eastern League,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBL2,SBL2
oishi11,2011,1,Tokorozawa Lions,Eastern League,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBL2,SBL2
okamo11,2011,1,Tokorozawa Lions,Eastern League,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBL2,SBL2
okamo11,2011,1,Tokorozawa Lions,Eastern League,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBL2,SBL2
oniza11,2011,1,Tokorozawa Lions,Eastern League,59,0,203,25,45,10,3,1,24,3,3,23,37,0,2,12,5,1,,1,SBL2,SBL2
onode11,2011,1,Tokorozawa Lions,Eastern League,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBL2,SBL2
osada11,2011,1,Tokorozawa Lions,Eastern League,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBL2,SBL2
osaki11,2011,1,Tokorozawa Lions,Eastern League,82,0,230,19,63,10,4,1,20,0,2,15,38,1,2,15,1,1,,1,SBL2,SBL2
oshim11,2011,1,Tokorozawa Lions,Eastern League,54,0,146,11,35,8,0,1,14,0,0,14,16,0,1,2,1,4,,1,SBL2,SBL2
saito11,2011,1,Tokorozawa Lions,Eastern League,40,0,58,7,8,1,1,1,5,2,3,6,24,0,1,2,0,0,,1,SBL2,SBL2
sakam11,2011,1,Tokorozawa Lions,Eastern League,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBL2,SBL2
sakat11,2011,1,Tokorozawa Lions,Eastern League,39,0,142,24,53,12,0,4,27,0,0,19,21,0,1,0,0,3,,1,SBL2,SBL2
satot11,2011,1,Tokorozawa Lions,Eastern League,60,0,141,18,35,7,1,4,15,0,0,23,41,0,0,0,0,5,,1,SBL2,SBL2
satot11,2011,1,Tokorozawa Lions,Eastern League,18,0,41,4,11,1,0,1,4,0,0,4,3,0,1,2,0,3,,1,SBL2,SBL2
sikor11,2011,1,Tokorozawa Lions,Eastern League,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBL2,SBL2
sumit11,2011,1,Tokorozawa Lions,Eastern League,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,SBL2,SBL2
takay11,2011,1,Tokorozawa Lions,Eastern League,23,0,56,6,14,6,0,2,8,0,0,2,14,0,1,1,0,4,,1,SBL2,SBL2
takek11,2011,1,Tokorozawa Lions,Eastern League,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBL2,SBL2
taken11,2011,1,Tokorozawa Lions,Eastern League,48,0,120,12,32,8,0,1,11,0,0,12,23,0,0,6,2,4,,1,SBL2,SBL2
tanak11,2011,1,Tokorozawa Lions,Eastern League,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBL2,SBL2
uemot11,2011,1,Tokorozawa Lions,Eastern League,6,0,17,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,,1,SBL2,SBL2
umeda11,2011,1,Tokorozawa Lions,Eastern League,74,0,140,16,32,4,1,0,9,0,1,15,34,0,3,3,1,3,,1,SBL2,SBL2
yamam11,2011,1,Tokorozawa Lions,Eastern League,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBL2,SBL2
yamaz11,2011,1,Tokorozawa Lions,Eastern League,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBL2,SBL2
yonen11,2011,1,Tokorozawa Lions,Eastern League,47,0,109,11,28,4,1,2,18,0,0,13,11,0,0,6,4,6,,1,SBL2,SBL2
zhuda11,2011,1,Tokorozawa Lions,Eastern League,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,SBL2,SBL2
abeka11,2011,1,Chiba Marines,Eastern League,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
aomat11,2011,1,Chiba Marines,Eastern League,63,0,141,7,24,5,1,0,7,3,1,3,48,0,6,3,0,2,,1,LTM2,LTM2
aonot11,2011,1,Chiba Marines,Eastern League,80,0,298,24,75,10,1,6,30,4,1,15,61,0,2,3,0,12,,1,LTM2,LTM2
emura11,2011,1,Chiba Marines,Eastern League,20,0,25,0,3,0,0,0,0,0,0,2,9,0,0,1,0,0,,1,LTM2,LTM2
fujiy11,2011,1,Chiba Marines,Eastern League,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
furuy11,2011,1,Chiba Marines,Eastern League,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
hashi11,2011,1,Chiba Marines,Eastern League,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
hatto11,2011,1,Chiba Marines,Eastern League,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
hayas11,2011,1,Chiba Marines,Eastern League,18,0,49,7,15,2,0,0,6,8,1,3,5,0,0,0,0,1,,1,LTM2,LTM2
hayas11,2011,1,Chiba Marines,Eastern League,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
heiuc11,2011,1,Chiba Marines,Eastern League,28,0,88,8,27,4,1,0,11,3,2,6,15,0,1,1,1,1,,1,LTM2,LTM2
hosoy11,2011,1,Chiba Marines,Eastern League,40,0,136,20,40,2,1,7,23,5,1,14,28,0,2,0,2,1,,1,LTM2,LTM2
ikuya11,2011,1,Chiba Marines,Eastern League,54,0,47,6,11,2,0,0,4,8,7,1,11,0,2,2,1,1,,1,LTM2,LTM2
imaet11,2011,1,Chiba Marines,Eastern League,1,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,LTM2,LTM2
imaok11,2011,1,Chiba Marines,Eastern League,25,0,56,2,13,2,0,1,3,0,0,6,7,1,1,0,0,2,,1,LTM2,LTM2
ishid11,2011,1,Chiba Marines,Eastern League,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
ishim11,2011,1,Chiba Marines,Eastern League,2,0,8,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,,1,LTM2,LTM2
kakun11,2011,1,Chiba Marines,Eastern League,75,0,257,33,83,15,5,7,39,9,5,39,29,1,8,2,3,3,,1,LTM2,LTM2
kanaz11,2011,1,Chiba Marines,Eastern League,38,0,101,9,17,5,1,3,12,0,0,3,20,0,0,1,2,1,,1,LTM2,LTM2
katsu11,2011,1,Chiba Marines,Eastern League,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
kawag11,2011,1,Chiba Marines,Eastern League,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
kimta11,2011,1,Chiba Marines,Eastern League,2,0,6,1,3,2,0,0,2,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
kimot11,2011,1,Chiba Marines,Eastern League,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
kimur11,2011,1,Chiba Marines,Eastern League,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
kiyot11,2011,1,Chiba Marines,Eastern League,3,0,8,2,4,0,1,1,3,0,0,2,1,0,1,0,0,0,,1,LTM2,LTM2
kobay11,2011,1,Chiba Marines,Eastern League,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
kobet11,2011,1,Chiba Marines,Eastern League,59,0,183,17,42,6,1,4,16,0,2,21,41,0,2,0,1,3,,1,LTM2,LTM2
koike11,2011,1,Chiba Marines,Eastern League,56,0,165,16,39,3,0,6,22,1,2,22,22,0,3,2,0,2,,1,LTM2,LTM2
kudot11,2011,1,Chiba Marines,Eastern League,6,0,23,8,8,1,0,0,0,1,1,3,1,0,0,0,0,0,,1,LTM2,LTM2
kuros11,2011,1,Chiba Marines,Eastern League,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
linye11,2011,1,Chiba Marines,Eastern League,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
matob11,2011,1,Chiba Marines,Eastern League,10,0,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,,1,LTM2,LTM2
matsu11,2011,1,Chiba Marines,Eastern League,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
minam11,2011,1,Chiba Marines,Eastern League,30,0,81,18,23,3,0,5,16,5,4,12,17,0,4,1,0,1,,1,LTM2,LTM2
mitsu11,2011,1,Chiba Marines,Eastern League,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
miyam11,2011,1,Chiba Marines,Eastern League,54,0,124,7,22,4,1,0,7,2,4,7,31,0,0,1,2,4,,1,LTM2,LTM2
murph11,2011,1,Chiba Marines,Eastern League,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
nakag11,2011,1,Chiba Marines,Eastern League,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
nasun11,2011,1,Chiba Marines,Eastern League,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
nemot11,2011,1,Chiba Marines,Eastern League,21,0,63,6,14,1,2,0,4,3,0,6,17,0,0,0,0,1,,1,LTM2,LTM2
nishi11,2011,1,Chiba Marines,Eastern League,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
ogino11,2011,1,Chiba Marines,Eastern League,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
omats11,2011,1,Chiba Marines,Eastern League,13,0,43,2,9,2,0,1,3,0,0,5,5,0,0,0,1,1,,1,LTM2,LTM2
omine11,2011,1,Chiba Marines,Eastern League,70,0,200,18,45,3,1,0,14,2,1,17,45,0,0,7,1,5,,1,LTM2,LTM2
omine11,2011,1,Chiba Marines,Eastern League,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
omura11,2011,1,Chiba Marines,Eastern League,13,0,31,5,8,2,0,2,2,0,1,7,3,0,0,0,0,0,,1,LTM2,LTM2
onosh11,2011,1,Chiba Marines,Eastern League,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
pennh11,2011,1,Chiba Marines,Eastern League,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
sadao11,2011,1,Chiba Marines,Eastern League,84,0,302,25,71,11,0,5,24,5,1,19,69,0,4,5,2,4,,1,LTM2,LTM2
satoz11,2011,1,Chiba Marines,Eastern League,1,0,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,1,LTM2,LTM2
sumik11,2011,1,Chiba Marines,Eastern League,99,0,363,34,96,18,4,2,29,6,6,20,49,0,4,29,0,8,,1,LTM2,LTM2
suzue11,2011,1,Chiba Marines,Eastern League,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
takag11,2011,1,Chiba Marines,Eastern League,28,0,87,6,18,4,0,0,3,3,0,11,16,0,1,4,0,1,,1,LTM2,LTM2
takah11,2011,1,Chiba Marines,Eastern League,77,0,230,17,60,7,2,1,15,3,2,18,40,0,2,0,0,5,,1,LTM2,LTM2
takeh11,2011,1,Chiba Marines,Eastern League,3,0,8,2,3,2,0,0,4,0,0,1,1,0,0,0,0,0,,1,LTM2,LTM2
tanak11,2011,1,Chiba Marines,Eastern League,56,0,165,25,45,9,1,4,19,2,2,14,28,0,4,0,0,2,,1,LTM2,LTM2
tsais11,2011,1,Chiba Marines,Eastern League,32,0,89,5,20,2,0,1,5,0,1,3,32,0,0,0,0,2,,1,LTM2,LTM2
tsubo11,2011,1,Chiba Marines,Eastern League,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
uchit11,2011,1,Chiba Marines,Eastern League,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
uemat11,2011,1,Chiba Marines,Eastern League,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
uenoh11,2011,1,Chiba Marines,Eastern League,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
watan11,2011,1,Chiba Marines,Eastern League,39,0,111,15,26,3,0,3,7,1,2,12,27,0,0,3,0,3,,1,LTM2,LTM2
yamad11,2011,1,Chiba Marines,Eastern League,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
yamag11,2011,1,Chiba Marines,Eastern League,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
yamam11,2011,1,Chiba Marines,Eastern League,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
yamam11,2011,1,Chiba Marines,Eastern League,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
yamam11,2011,1,Chiba Marines,Eastern League,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
yoshi11,2011,1,Chiba Marines,Eastern League,36,0,52,8,11,1,0,0,0,3,1,3,10,0,0,2,0,0,,1,LTM2,LTM2
yoshi11,2011,1,Chiba Marines,Eastern League,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,LTM2,LTM2
abesh11,2011,1,Tokyo Giants,Eastern League,4,0,11,0,2,1,0,0,0,0,0,1,3,0,0,0,0,0,,1,YMG2,YMG2
albal11,2011,1,Tokyo Giants,Eastern League,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
asaih11,2011,1,Tokyo Giants,Eastern League,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
brigh11,2011,1,Tokyo Giants,Eastern League,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
doike11,2011,1,Tokyo Giants,Eastern League,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
field11,2011,1,Tokyo Giants,Eastern League,15,0,44,6,9,1,0,4,10,1,1,5,11,0,1,0,0,0,,1,YMG2,YMG2
fujii11,2011,1,Tokyo Giants,Eastern League,20,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,YMG2,YMG2
fujim11,2011,1,Tokyo Giants,Eastern League,33,0,135,14,35,3,0,0,4,10,9,13,28,0,0,3,0,1,,1,YMG2,YMG2
fukud11,2011,1,Tokyo Giants,Eastern League,18,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
fukum11,2011,1,Tokyo Giants,Eastern League,84,0,217,25,60,12,0,0,16,7,8,10,36,0,4,12,1,2,,1,YMG2,YMG2
furuk11,2011,1,Tokyo Giants,Eastern League,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
furuk11,2011,1,Tokyo Giants,Eastern League,19,0,31,2,6,1,1,0,1,0,0,3,3,0,1,1,1,1,,1,YMG2,YMG2
gonza11,2011,1,Tokyo Giants,Eastern League,6,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,YMG2,YMG2
greis11,2011,1,Tokyo Giants,Eastern League,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
hashi11,2011,1,Tokyo Giants,Eastern League,96,0,346,51,93,19,4,0,26,19,10,49,63,0,8,10,1,0,,1,YMG2,YMG2
hoshi11,2011,1,Tokyo Giants,Eastern League,18,0,38,1,10,3,0,0,4,0,1,7,2,1,2,1,1,0,,1,YMG2,YMG2
hoshi11,2011,1,Tokyo Giants,Eastern League,34,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,1,YMG2,YMG2
huang11,2011,1,Tokyo Giants,Eastern League,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
ichik11,2011,1,Tokyo Giants,Eastern League,36,0,84,4,14,4,0,0,6,1,0,2,17,0,1,8,1,1,,1,YMG2,YMG2
ijuin11,2011,1,Tokyo Giants,Eastern League,4,0,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,,1,YMG2,YMG2
inzen11,2011,1,Tokyo Giants,Eastern League,107,0,329,38,107,17,4,1,33,9,3,14,31,0,3,12,6,1,,1,YMG2,YMG2
kajim11,2011,1,Tokyo Giants,Eastern League,101,0,294,27,81,24,0,4,37,4,3,29,49,0,2,4,5,6,,1,YMG2,YMG2
kamei11,2011,1,Tokyo Giants,Eastern League,3,0,7,4,3,0,0,0,1,1,0,4,1,0,0,0,0,0,,1,YMG2,YMG2
kanet11,2011,1,Tokyo Giants,Eastern League,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
kasah11,2011,1,Tokyo Giants,Eastern League,15,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,1,YMG2,YMG2
katok11,2011,1,Tokyo Giants,Eastern League,24,0,47,0,12,2,0,0,5,0,1,1,7,0,0,1,0,0,,1,YMG2,YMG2
kawan11,2011,1,Tokyo Giants,Eastern League,64,0,156,13,27,3,0,1,8,0,1,7,35,0,4,17,0,2,,1,YMG2,YMG2
kishi11,2011,1,Tokyo Giants,Eastern League,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
kiyas11,2011,1,Tokyo Giants,Eastern League,14,0,13,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,,1,YMG2,YMG2
konta11,2011,1,Tokyo Giants,Eastern League,27,0,41,6,11,3,0,0,6,3,2,2,7,0,1,0,0,0,,1,YMG2,YMG2
koyam11,2011,1,Tokyo Giants,Eastern League,17,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,1,YMG2,YMG2
kudot11,2011,1,Tokyo Giants,Eastern League,52,0,98,14,28,7,2,0,14,9,3,11,17,0,1,5,2,1,,1,YMG2,YMG2
linyi11,2011,1,Tokyo Giants,Eastern League,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
marum11,2011,1,Tokyo Giants,Eastern League,11,0,1,4,0,0,0,0,0,3,1,0,1,0,0,0,0,0,,1,YMG2,YMG2
matsu11,2011,1,Tokyo Giants,Eastern League,75,0,224,24,49,5,0,0,13,14,8,15,41,0,5,14,1,5,,1,YMG2,YMG2
miyag11,2011,1,Tokyo Giants,Eastern League,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
miyam11,2011,1,Tokyo Giants,Eastern League,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
momiy11,2011,1,Tokyo Giants,Eastern League,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
nakai11,2011,1,Tokyo Giants,Eastern League,90,0,317,45,89,21,5,3,40,9,3,32,55,1,3,5,4,7,,1,YMG2,YMG2
nakam11,2011,1,Tokyo Giants,Eastern League,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
nakaz11,2011,1,Tokyo Giants,Eastern League,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
nakaz11,2011,1,Tokyo Giants,Eastern League,40,0,59,10,15,1,0,0,5,2,1,6,8,0,1,3,1,2,,1,YMG2,YMG2
narus11,2011,1,Tokyo Giants,Eastern League,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
nomag11,2011,1,Tokyo Giants,Eastern League,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
ochid11,2011,1,Tokyo Giants,Eastern League,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
odach11,2011,1,Tokyo Giants,Eastern League,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
ogino11,2011,1,Tokyo Giants,Eastern League,10,0,7,6,2,0,0,0,0,3,0,0,1,0,1,0,0,0,,1,YMG2,YMG2
omura11,2011,1,Tokyo Giants,Eastern League,5,0,13,1,2,1,0,0,2,0,0,1,3,0,0,0,0,0,,1,YMG2,YMG2
onoju11,2011,1,Tokyo Giants,Eastern League,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
otata11,2011,1,Tokyo Giants,Eastern League,105,0,405,42,103,17,2,6,40,28,15,40,109,0,10,1,4,5,,1,YMG2,YMG2
romer11,2011,1,Tokyo Giants,Eastern League,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
ryalr11,2011,1,Tokyo Giants,Eastern League,34,0,94,11,24,6,2,3,17,2,0,1,26,0,5,0,0,1,,1,YMG2,YMG2
sanem11,2011,1,Tokyo Giants,Eastern League,24,0,38,2,6,2,0,0,4,1,0,5,11,0,0,6,1,1,,1,YMG2,YMG2
sunag11,2011,1,Tokyo Giants,Eastern League,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
suzuk11,2011,1,Tokyo Giants,Eastern League,1,0,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
takag11,2011,1,Tokyo Giants,Eastern League,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
takah11,2011,1,Tokyo Giants,Eastern League,28,0,60,3,19,4,0,2,15,1,0,5,8,1,0,0,2,1,,1,YMG2,YMG2
takah11,2011,1,Tokyo Giants,Eastern League,3,0,6,2,1,1,0,0,1,0,0,2,2,0,0,0,0,1,,1,YMG2,YMG2
tanak11,2011,1,Tokyo Giants,Eastern League,76,0,232,23,51,12,0,6,35,2,0,16,43,0,9,5,6,4,,1,YMG2,YMG2
tanak11,2011,1,Tokyo Giants,Eastern League,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
terau11,2011,1,Tokyo Giants,Eastern League,20,0,69,12,23,4,0,1,8,9,2,7,6,0,1,5,0,1,,1,YMG2,YMG2
tonos11,2011,1,Tokyo Giants,Eastern League,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
torre11,2011,1,Tokyo Giants,Eastern League,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
tsubu11,2011,1,Tokyo Giants,Eastern League,40,0,96,12,27,4,1,1,8,1,1,6,18,0,1,7,1,1,,1,YMG2,YMG2
tsuru11,2011,1,Tokyo Giants,Eastern League,13,0,26,0,9,4,0,0,5,0,0,3,4,1,2,0,0,1,,1,YMG2,YMG2
uenot11,2011,1,Tokyo Giants,Eastern League,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
utsum11,2011,1,Tokyo Giants,Eastern League,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
wakiy11,2011,1,Tokyo Giants,Eastern League,23,0,80,10,23,3,1,1,4,4,2,9,9,0,0,1,0,0,,1,YMG2,YMG2
yamag11,2011,1,Tokyo Giants,Eastern League,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,YMG2,YMG2
yamam11,2011,1,Tokyo Giants,Eastern League,116,0,360,31,101,18,2,9,45,8,4,14,68,0,2,13,4,6,,1,YMG2,YMG2
yanok11,2011,1,Tokyo Giants,Eastern League,42,0,99,18,32,3,1,1,6,1,0,14,5,0,1,1,1,0,,1,YMG2,YMG2
akada12,2012,1,Nagoya Dragons,Western League,42,0,62,7,15,2,1,1,7,1,0,6,10,0,1,2,1,0,,1,CHD2,CHD2
akasa12,2012,1,Nagoya Dragons,Western League,55,0,115,9,25,4,0,1,6,1,0,5,20,0,0,5,0,3,,1,CHD2,CHD2
araki12,2012,1,Nagoya Dragons,Western League,2,0,4,2,2,0,0,0,0,0,0,3,1,0,0,0,0,0,,1,CHD2,CHD2
asaku12,2012,1,Nagoya Dragons,Western League,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CHD2,CHD2
asaot12,2012,1,Nagoya Dragons,Western League,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CHD2,CHD2
blanc12,2012,1,Nagoya Dragons,Western League,7,0,22,3,4,3,0,1,5,0,0,3,4,0,0,0,0,0,,1,CHD2,CHD2
diazv12,2012,1,Nagoya Dragons,Western League,66,0,164,14,44,10,0,6,26,0,0,17,54,0,2,0,3,6,,1,CHD2,CHD2
donou12,2012,1,Nagoya Dragons,Western League,2,0,8,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,,1,CHD2,CHD2
donou12,2012,1,Nagoya Dragons,Western League,21,0,78,6,16,4,0,0,6,0,0,10,17,0,2,0,0,2,,1,CHD2,CHD2
fujii12,2012,1,Nagoya Dragons,Western League,54,0,228,28,67,17,5,3,13,6,4,14,24,0,1,1,0,5,,1,CHD2,CHD2
fukud12,2012,1,Nagoya Dragons,Western League,31,0,95,9,33,6,1,3,13,0,1,4,10,0,1,0,0,5,,1,CHD2,CHD2
hirai12,2012,1,Nagoya Dragons,Western League,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CHD2,CHD2
hirat12,2012,1,Nagoya Dragons,Western League,23,0,76,12,17,2,1,1,4,2,0,12,10,0,0,0,0,3,,1,CHD2,CHD2
hisam12,2012,1,Nagoya Dragons,Western League,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CHD2,CHD2
itoju12,2012,1,Nagoya Dragons,Western League,8,0,7,0,2,1,0,0,3,0,0,0,1,0,0,2,0,0,,1,CHD2,CHD2
itosh12,2012,1,Nagoya Dragons,Western League,75,0,156,15,41,7,0,0,19,1,2,18,41,1,1,5,2,2,,1,CHD2,CHD2
iwasa12,2012,1,Nagoya Dragons,Western League,92,0,170,19,31,1,1,0,5,8,5,23,36,0,0,13,1,1,,1,CHD2,CHD2
iwasa12,2012,1,Nagoya Dragons,Western League,40,0,151,14,38,5,1,1,15,3,0,6,24,0,0,7,2,2,,1,CHD2,CHD2
iwata12,2012,1,Nagoya Dragons,Western League,4,0,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,,1,CHD2,CHD2
katos12,2012,1,Nagoya Dragons,Western League,54,0,79,3,13,2,0,2,4,0,0,1,24,0,0,4,0,0,,1,CHD2,CHD2
