BBRefMinorsID,Year,Stint,Team Name,LeagueName,W,L,G,GS,CG,SHO,SV,IP,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BF,GF,R,SH,SF,GIDP,LevelsBelow,ros_team_id,hist_team_id,OOTP Player ID
suzuk21,2021,1,Kobe Buffaloes,Western League,0,1,25,0,0,0,0,31,0,15,30,3,3,,11,13,16,0,5,135,,0,,,,1,OBF2,OBF2,
takey21,2021,1,Kobe Buffaloes,Western League,1,2,9,0,0,0,0,44,0,19,52,3,2,,15,17,29,0,2,196,,0,,,,1,OBF2,OBF2,
tomiy21,2021,1,Kobe Buffaloes,Western League,0,2,5,0,0,0,0,4,0,3,4,1,0,,2,0,6,0,0,20,,0,,,,1,OBF2,OBF2,
udaga21,2021,1,Kobe Buffaloes,Western League,0,0,1,0,0,0,0,0,0,1,2,0,0,,1,2,1,0,0,6,,0,,,,1,OBF2,OBF2,
urush21,2021,1,Kobe Buffaloes,Western League,0,0,8,0,0,0,1,8,0,5,6,1,1,,5,5,6,0,1,39,,0,,,,1,OBF2,OBF2,
varga21,2021,1,Kobe Buffaloes,Western League,0,0,1,0,0,0,0,3,0,0,2,0,0,,0,0,7,0,0,13,,0,,,,1,OBF2,OBF2,
yamad21,2021,1,Kobe Buffaloes,Western League,0,1,5,0,0,0,0,4,0,3,5,0,0,,3,2,6,1,1,19,,0,,,,1,OBF2,OBF2,
yamao21,2021,1,Kobe Buffaloes,Western League,0,0,5,0,0,0,0,5,0,2,5,0,0,,2,3,4,0,0,24,,0,,,,1,OBF2,OBF2,
yamas21,2021,1,Kobe Buffaloes,Western League,2,0,4,0,0,0,0,24,0,8,22,0,0,,8,4,17,0,1,97,,0,,,,1,OBF2,OBF2,
yamas21,2021,1,Kobe Buffaloes,Western League,2,9,18,0,0,0,0,65,0,53,79,6,2,,40,45,48,0,6,317,,3,,,,1,OBF2,OBF2,
yamaz21,2021,1,Kobe Buffaloes,Western League,1,5,13,0,0,0,0,59,0,33,63,7,1,,22,23,57,0,6,265,,0,,,,1,OBF2,OBF2,
yoshi21,2021,1,Kobe Buffaloes,Western League,0,2,24,0,0,0,0,22,0,19,29,2,0,,19,10,26,0,5,104,,0,,,,1,OBF2,OBF2,
yoshi21,2021,1,Kobe Buffaloes,Western League,1,1,17,0,0,0,1,14,0,9,15,1,0,,9,8,24,0,1,64,,0,,,,1,OBF2,OBF2,
akiya21,2021,1,Nishinomiya Tigers,Western League,0,0,2,0,0,0,0,5,0,2,3,1,0,,2,1,4,0,0,20,,0,,,,1,HNT2,HNT2,
alcan21,2021,1,Nishinomiya Tigers,Western League,2,0,6,0,0,0,0,14,0,0,7,0,0,,0,4,10,0,0,52,,0,,,,1,HNT2,HNT2,
babak21,2021,1,Nishinomiya Tigers,Western League,1,0,8,0,0,0,1,12,0,2,6,1,1,,2,0,6,0,1,41,,0,,,,1,HNT2,HNT2,
chenw21,2021,1,Nishinomiya Tigers,Western League,2,2,6,0,0,0,0,30,0,7,26,0,1,,6,2,21,0,0,120,,0,,,,1,HNT2,HNT2,
edwar21,2021,1,Nishinomiya Tigers,Western League,0,1,27,0,0,0,5,34,0,15,27,3,2,,11,5,36,0,2,133,,1,,,,1,HNT2,HNT2,
fujin21,2021,1,Nishinomiya Tigers,Western League,2,1,8,0,0,0,0,39,0,18,37,1,2,,13,21,48,0,4,168,,0,,,,1,HNT2,HNT2,
gunke21,2021,1,Nishinomiya Tigers,Western League,0,0,1,0,0,0,0,4,0,0,3,0,1,,0,0,2,0,0,15,,0,,,,1,HNT2,HNT2,
hamac21,2021,1,Nishinomiya Tigers,Western League,3,1,37,0,0,0,8,45,0,17,45,2,0,,17,11,44,0,3,185,,0,,,,1,HNT2,HNT2,
ishii21,2021,1,Nishinomiya Tigers,Western League,0,1,14,0,0,0,2,13,0,3,8,0,2,,3,3,10,0,1,55,,1,,,,1,HNT2,HNT2,
ishii21,2021,1,Nishinomiya Tigers,Western League,2,0,29,0,0,0,0,20,0,9,17,0,4,,8,18,14,0,7,100,,0,,,,1,HNT2,HNT2,
itohk21,2021,1,Nishinomiya Tigers,Western League,1,1,29,0,0,0,2,28,0,8,16,2,1,,8,13,30,1,1,114,,0,,,,1,HNT2,HNT2,
itohm21,2021,1,Nishinomiya Tigers,Western League,0,0,1,0,0,0,0,3,0,1,2,0,0,,1,1,2,0,0,12,,0,,,,1,HNT2,HNT2,
iwasa21,2021,1,Nishinomiya Tigers,Western League,0,0,2,0,0,0,1,2,0,0,1,0,0,,0,1,2,0,0,8,,0,,,,1,HNT2,HNT2,
iwata21,2021,1,Nishinomiya Tigers,Western League,2,0,8,0,0,0,0,6,0,2,2,1,0,,2,6,6,0,0,28,,0,,,,1,HNT2,HNT2,
iwata21,2021,1,Nishinomiya Tigers,Western League,4,1,17,0,0,0,0,32,0,11,24,3,4,,7,10,19,0,1,128,,0,,,,1,HNT2,HNT2,
kajiy21,2021,1,Nishinomiya Tigers,Western League,1,1,29,0,0,0,1,27,0,18,29,3,1,,17,12,24,0,3,121,,0,,,,1,HNT2,HNT2,
kobay21,2021,1,Nishinomiya Tigers,Western League,1,0,11,0,0,0,4,11,0,2,9,1,0,,2,5,15,0,2,45,,0,,,,1,HNT2,HNT2,
kuwah21,2021,1,Nishinomiya Tigers,Western League,0,0,5,0,0,0,0,4,0,0,4,0,1,,0,2,3,0,0,19,,0,,,,1,HNT2,HNT2,
makij21,2021,1,Nishinomiya Tigers,Western League,3,2,17,0,0,0,0,49,0,21,49,4,3,,18,17,29,0,1,203,,0,,,,1,HNT2,HNT2,
mochi21,2021,1,Nishinomiya Tigers,Western League,0,3,17,0,0,0,0,24,0,28,35,2,1,,25,21,9,0,6,130,,0,,,,1,HNT2,HNT2,
moriy21,2021,1,Nishinomiya Tigers,Western League,1,0,32,0,0,0,0,32,0,17,36,4,2,,17,9,40,0,3,141,,0,,,,1,HNT2,HNT2,
murak21,2021,1,Nishinomiya Tigers,Western League,10,1,17,0,0,0,0,84,0,24,73,9,0,,21,23,75,0,3,334,,1,,,,1,HNT2,HNT2,
nakat21,2021,1,Nishinomiya Tigers,Western League,4,3,13,0,0,0,0,48,0,36,61,6,2,,31,17,26,0,4,221,,0,,,,1,HNT2,HNT2,
nihoa21,2021,1,Nishinomiya Tigers,Western League,0,1,4,0,0,0,0,14,0,8,21,1,0,,8,3,13,0,2,65,,0,,,,1,HNT2,HNT2,
nishi21,2021,1,Nishinomiya Tigers,Western League,6,3,17,0,0,0,0,85,0,44,79,12,3,,39,46,75,1,4,372,,0,,,,1,HNT2,HNT2,
nishi21,2021,1,Nishinomiya Tigers,Western League,0,0,1,0,0,0,0,2,0,0,2,0,0,,0,1,1,0,0,8,,0,,,,1,HNT2,HNT2,
ogawa21,2021,1,Nishinomiya Tigers,Western League,1,2,11,0,0,0,0,30,0,19,36,0,2,,15,9,32,0,2,138,,0,,,,1,HNT2,HNT2,
onaka21,2021,1,Nishinomiya Tigers,Western League,3,0,25,0,0,0,0,26,0,4,15,2,0,,4,7,32,0,0,98,,0,,,,1,HNT2,HNT2,
onota21,2021,1,Nishinomiya Tigers,Western League,3,1,25,0,0,0,2,26,0,5,16,0,1,,4,15,27,0,1,104,,1,,,,1,HNT2,HNT2,
oyoka21,2021,1,Nishinomiya Tigers,Western League,1,1,8,0,0,0,0,36,0,12,30,4,0,,11,10,29,0,4,147,,0,,,,1,HNT2,HNT2,
saito21,2021,1,Nishinomiya Tigers,Western League,2,3,14,0,0,0,2,43,0,14,29,1,4,,13,17,35,0,2,173,,0,,,,1,HNT2,HNT2,
satoh21,2021,1,Nishinomiya Tigers,Western League,3,1,16,0,0,0,0,34,0,24,27,4,6,,22,27,35,0,3,153,,0,,,,1,HNT2,HNT2,
suzuk21,2021,1,Nishinomiya Tigers,Western League,3,2,20,0,0,0,1,26,0,8,14,2,3,,5,16,22,0,2,108,,0,,,,1,HNT2,HNT2,
takah21,2021,1,Nishinomiya Tigers,Western League,2,0,6,0,0,0,0,17,0,1,5,1,0,,1,3,12,0,0,59,,0,,,,1,HNT2,HNT2,
tanig21,2021,1,Nishinomiya Tigers,Western League,0,1,8,0,0,0,1,7,0,1,6,1,0,,1,1,7,0,0,28,,0,,,,1,HNT2,HNT2,
yuasa21,2021,1,Nishinomiya Tigers,Western League,2,1,18,0,0,0,4,20,0,6,11,1,0,,6,5,13,0,2,76,,0,,,,1,HNT2,HNT2,
akaga21,2021,1,Tokorozawa Lions,Eastern League,1,2,12,0,0,0,0,11,0,6,11,0,1,,6,13,9,0,1,57,,0,,,,1,SBL2,SBL2,
dermo21,2021,1,Tokorozawa Lions,Eastern League,2,2,18,0,0,0,0,24,0,15,28,1,1,,13,4,26,0,2,108,,0,,,,1,SBL2,SBL2,
enoki21,2021,1,Tokorozawa Lions,Eastern League,1,1,13,0,0,0,0,19,0,4,14,1,1,,4,5,12,0,0,72,,0,,,,1,SBL2,SBL2,
garre21,2021,1,Tokorozawa Lions,Eastern League,0,0,1,0,0,0,0,1,0,0,0,0,0,,0,1,1,0,0,4,,0,,,,1,SBL2,SBL2,
hamay21,2021,1,Tokorozawa Lions,Eastern League,5,2,12,0,0,0,1,60,0,27,54,2,3,,22,24,51,0,1,253,,2,,,,1,SBL2,SBL2,
hirai21,2021,1,Tokorozawa Lions,Eastern League,0,0,1,0,0,0,0,7,0,0,3,0,0,,0,0,4,0,0,23,,0,,,,1,SBL2,SBL2,
honda21,2021,1,Tokorozawa Lions,Eastern League,8,3,17,0,0,0,1,97,0,36,90,7,7,,25,24,82,0,4,407,,0,,,,1,SBL2,SBL2,
ideit21,2021,1,Tokorozawa Lions,Eastern League,1,3,12,0,0,0,0,30,0,29,41,6,5,,27,13,20,0,0,148,,0,,,,1,SBL2,SBL2,
imait21,2021,1,Tokorozawa Lions,Eastern League,1,0,1,0,0,0,0,5,0,1,2,0,1,,0,4,2,0,0,22,,0,,,,1,SBL2,SBL2,
inoue21,2021,1,Tokorozawa Lions,Eastern League,0,4,30,0,0,0,4,47,0,31,48,8,4,,29,24,28,0,5,211,,0,,,,1,SBL2,SBL2,
itohs21,2021,1,Tokorozawa Lions,Eastern League,0,3,18,0,0,0,0,27,0,24,34,7,2,,23,16,20,0,5,127,,0,,,,1,SBL2,SBL2,
kumon21,2021,1,Tokorozawa Lions,Eastern League,0,0,4,0,0,0,0,4,0,1,6,0,0,,0,0,2,0,0,17,,0,,,,1,SBL2,SBL2,
mamed21,2021,1,Tokorozawa Lions,Eastern League,2,1,9,0,0,0,0,26,0,29,35,3,0,,28,21,23,0,2,135,,0,,,,1,SBL2,SBL2,
masud21,2021,1,Tokorozawa Lions,Eastern League,0,1,8,0,0,0,0,8,0,2,7,1,0,,2,4,7,0,0,32,,0,,,,1,SBL2,SBL2,
matsu21,2021,1,Tokorozawa Lions,Eastern League,1,0,1,0,0,0,0,5,0,0,3,0,0,,0,2,3,0,0,20,,0,,,,1,SBL2,SBL2,
matsu21,2021,1,Tokorozawa Lions,Eastern League,1,1,13,0,0,0,0,13,0,6,10,0,3,,2,3,15,0,0,55,,0,,,,1,SBL2,SBL2,
miyag21,2021,1,Tokorozawa Lions,Eastern League,1,2,22,0,0,0,0,22,0,15,24,1,0,,15,14,15,1,3,102,,0,,,,1,SBL2,SBL2,
mizuk21,2021,1,Tokorozawa Lions,Eastern League,0,2,18,0,0,0,0,17,0,13,17,3,1,,11,7,14,0,1,79,,0,,,,1,SBL2,SBL2,
moriw21,2021,1,Tokorozawa Lions,Eastern League,0,0,7,0,0,0,0,7,0,3,4,1,0,,3,4,8,0,2,28,,0,,,,1,SBL2,SBL2,
nakat21,2021,1,Tokorozawa Lions,Eastern League,0,0,5,0,0,0,0,5,0,9,5,1,2,,9,15,4,0,2,35,,0,,,,1,SBL2,SBL2,
nealz21,2021,1,Tokorozawa Lions,Eastern League,1,2,5,0,0,0,0,22,0,18,26,6,1,,15,7,18,0,0,102,,0,,,,1,SBL2,SBL2,
ogawa21,2021,1,Tokorozawa Lions,Eastern League,1,1,31,0,0,0,2,31,0,9,27,0,3,,3,7,21,1,1,134,,0,,,,1,SBL2,SBL2,
ohkub21,2021,1,Tokorozawa Lions,Eastern League,1,0,16,0,0,0,1,32,0,20,28,3,3,,13,24,21,0,0,150,,1,,,,1,SBL2,SBL2,
omaga21,2021,1,Tokorozawa Lions,Eastern League,1,3,36,0,0,0,1,44,0,33,50,3,3,,22,31,41,0,1,217,,0,,,,1,SBL2,SBL2,
sanoy21,2021,1,Tokorozawa Lions,Eastern League,1,2,19,0,0,0,1,20,0,12,25,0,4,,10,9,11,0,2,96,,0,,,,1,SBL2,SBL2,
sasak21,2021,1,Tokorozawa Lions,Eastern League,1,2,9,0,0,0,0,31,0,25,38,5,2,,18,11,31,0,3,143,,0,,,,1,SBL2,SBL2,
takek21,2021,1,Tokorozawa Lions,Eastern League,0,0,7,0,0,0,1,6,0,0,4,0,0,,0,2,6,0,0,27,,0,,,,1,SBL2,SBL2,
tamur21,2021,1,Tokorozawa Lions,Eastern League,0,1,16,0,0,0,7,16,0,2,12,0,0,,2,4,12,0,0,62,,0,,,,1,SBL2,SBL2,
togam21,2021,1,Tokorozawa Lions,Eastern League,1,0,2,0,0,0,0,6,0,2,5,0,0,,1,1,6,0,2,26,,0,,,,1,SBL2,SBL2,
uemat21,2021,1,Tokorozawa Lions,Eastern League,7,3,14,0,2,0,0,74,0,22,57,3,2,,13,31,37,0,2,301,,0,,,,1,SBL2,SBL2,
utsum21,2021,1,Tokorozawa Lions,Eastern League,5,2,14,0,0,0,0,60,0,25,57,3,6,,22,22,41,0,3,267,,0,,,,1,SBL2,SBL2,
watan21,2021,1,Tokorozawa Lions,Eastern League,2,2,14,0,0,0,0,34,0,24,38,2,1,,20,22,25,0,3,161,,0,,,,1,SBL2,SBL2,
yoshi21,2021,1,Tokorozawa Lions,Eastern League,0,6,19,0,1,0,0,55,0,45,72,4,4,,35,26,32,0,4,268,,0,,,,1,SBL2,SBL2,
yozak21,2021,1,Tokorozawa Lions,Eastern League,3,2,12,0,1,0,0,61,0,16,49,1,2,,9,20,40,0,2,251,,1,,,,1,SBL2,SBL2,
ariyo21,2021,1,Yokosuka BayStars,Eastern League,0,4,8,0,0,0,1,26,0,33,53,8,0,,32,5,15,0,0,133,,0,,,,1,DNB2,DNB2,
asada21,2021,1,Yokosuka BayStars,Eastern League,0,3,5,0,0,0,0,11,0,21,16,2,3,,18,15,4,0,4,66,,0,,,,1,DNB2,DNB2,
azuma21,2021,1,Yokosuka BayStars,Eastern League,3,0,7,0,0,0,0,32,0,8,25,2,2,,7,5,33,0,0,127,,0,,,,1,DNB2,DNB2,
corde21,2021,1,Yokosuka BayStars,Eastern League,2,2,20,0,0,0,0,23,0,21,22,2,2,,15,28,25,0,2,123,,0,,,,1,DNB2,DNB2,
corde21,2021,1,Yokosuka BayStars,Eastern League,2,0,12,0,0,0,0,12,0,15,12,1,5,,11,19,7,0,6,68,,0,,,,1,DNB2,DNB2,
diazy21,2021,1,Yokosuka BayStars,Eastern League,2,1,8,0,0,0,0,19,0,7,13,0,0,,5,10,26,0,3,78,,0,,,,1,DNB2,DNB2,
escob21,2021,1,Yokosuka BayStars,Eastern League,0,0,2,0,0,0,0,2,0,0,1,0,0,,0,1,5,0,0,8,,0,,,,1,DNB2,DNB2,
hamag21,2021,1,Yokosuka BayStars,Eastern League,1,0,5,0,0,0,0,20,0,3,14,1,2,,3,8,15,0,0,83,,0,,,,1,DNB2,DNB2,
hirat21,2021,1,Yokosuka BayStars,Eastern League,0,0,4,0,0,0,0,3,0,0,2,0,0,,0,1,3,0,2,14,,0,,,,1,DNB2,DNB2,
iizuk21,2021,1,Yokosuka BayStars,Eastern League,2,0,19,0,0,0,0,27,0,14,26,2,2,,12,16,14,0,1,120,,0,,,,1,DNB2,DNB2,
ikeya21,2021,1,Yokosuka BayStars,Eastern League,0,2,36,0,0,0,1,33,0,28,41,2,3,,19,11,27,0,2,159,,0,,,,1,DNB2,DNB2,
imana21,2021,1,Yokosuka BayStars,Eastern League,3,1,6,0,0,0,0,29,0,6,21,2,1,,6,6,30,0,1,108,,0,,,,1,DNB2,DNB2,
iriet21,2021,1,Yokosuka BayStars,Eastern League,0,2,3,0,0,0,0,6,0,4,7,0,1,,4,4,7,0,1,29,,0,,,,1,DNB2,DNB2,
isehi21,2021,1,Yokosuka BayStars,Eastern League,1,0,10,0,0,0,2,12,0,4,10,0,0,,4,4,17,0,1,50,,0,,,,1,DNB2,DNB2,
ishid21,2021,1,Yokosuka BayStars,Eastern League,2,3,11,0,1,0,0,41,0,24,44,4,2,,20,4,43,0,2,172,,0,,,,1,DNB2,DNB2,
ishik21,2021,1,Yokosuka BayStars,Eastern League,4,2,13,0,0,0,0,30,0,8,24,2,2,,8,10,28,0,2,127,,0,,,,1,DNB2,DNB2,
kamic21,2021,1,Yokosuka BayStars,Eastern League,4,0,14,0,0,0,0,61,0,23,51,6,2,,19,10,50,0,2,244,,0,,,,1,DNB2,DNB2,
kasai21,2021,1,Yokosuka BayStars,Eastern League,1,1,22,0,0,0,0,22,0,16,26,2,1,,16,24,16,0,3,117,,1,,,,1,DNB2,DNB2,
katod21,2021,1,Yokosuka BayStars,Eastern League,0,1,8,0,0,0,0,6,0,6,5,0,0,,4,9,4,0,1,34,,0,,,,1,DNB2,DNB2,
katsu21,2021,1,Yokosuka BayStars,Eastern League,3,1,31,0,0,0,0,34,0,11,19,0,4,,7,40,21,0,8,157,,0,,,,1,DNB2,DNB2,
kazah21,2021,1,Yokosuka BayStars,Eastern League,1,1,21,0,0,0,0,23,0,13,32,1,1,,12,9,15,0,3,104,,0,,,,1,DNB2,DNB2,
kuniy21,2021,1,Yokosuka BayStars,Eastern League,0,0,3,0,0,0,0,2,0,1,1,0,0,,0,2,5,0,2,13,,0,,,,1,DNB2,DNB2,
kyoya21,2021,1,Yokosuka BayStars,Eastern League,3,4,11,0,0,0,0,61,0,22,43,4,1,,16,17,55,0,2,244,,0,,,,1,DNB2,DNB2,
matsu21,2021,1,Yokosuka BayStars,Eastern League,0,2,5,0,0,0,0,7,0,23,9,1,0,,19,20,13,0,1,51,,0,,,,1,DNB2,DNB2,
mikam21,2021,1,Yokosuka BayStars,Eastern League,1,0,13,0,0,0,3,13,0,8,16,1,1,,4,2,12,0,0,60,,0,,,,1,DNB2,DNB2,
miyag21,2021,1,Yokosuka BayStars,Eastern League,2,2,14,0,0,0,1,48,0,26,45,2,3,,15,32,38,0,3,216,,1,,,,1,DNB2,DNB2,
miyag21,2021,1,Yokosuka BayStars,Eastern League,4,3,20,0,0,0,1,42,0,24,49,5,2,,23,8,36,0,1,184,,0,,,,1,DNB2,DNB2,
mutoh21,2021,1,Yokosuka BayStars,Eastern League,0,3,30,0,0,0,1,30,0,30,40,2,1,,24,29,22,0,1,157,,0,,,,1,DNB2,DNB2,
nakag21,2021,1,Yokosuka BayStars,Eastern League,0,3,20,0,0,0,2,35,0,26,36,1,3,,19,24,40,0,5,166,,0,,,,1,DNB2,DNB2,
ohnuk21,2021,1,Yokosuka BayStars,Eastern League,2,0,4,0,0,0,0,17,0,1,10,0,1,,1,4,21,0,1,61,,0,,,,1,DNB2,DNB2,
peopl21,2021,1,Yokosuka BayStars,Eastern League,0,2,7,0,0,0,1,11,0,10,10,0,2,,10,3,10,0,1,49,,0,,,,1,DNB2,DNB2,
romer21,2021,1,Yokosuka BayStars,Eastern League,3,5,9,0,0,0,0,48,0,24,40,4,4,,23,23,32,0,5,199,,0,,,,1,DNB2,DNB2,
saito21,2021,1,Yokosuka BayStars,Eastern League,0,0,3,0,0,0,0,3,0,1,2,0,0,,1,4,3,0,2,16,,0,,,,1,DNB2,DNB2,
sakag21,2021,1,Yokosuka BayStars,Eastern League,1,1,6,0,0,0,1,24,0,6,24,2,2,,4,5,17,0,1,102,,0,,,,1,DNB2,DNB2,
sakam21,2021,1,Yokosuka BayStars,Eastern League,2,2,8,0,0,0,0,31,0,9,19,0,2,,7,14,33,0,2,128,,0,,,,1,DNB2,DNB2,
sakur21,2021,1,Yokosuka BayStars,Eastern League,1,1,15,0,0,0,6,25,0,8,23,2,0,,7,11,24,0,2,109,,0,,,,1,DNB2,DNB2,
shack21,2021,1,Yokosuka BayStars,Eastern League,1,1,15,0,0,0,0,13,0,2,9,0,0,,1,4,13,0,3,52,,0,,,,1,DNB2,DNB2,
shind21,2021,1,Yokosuka BayStars,Eastern League,0,0,29,0,0,0,0,29,0,11,30,3,2,,10,13,35,0,3,129,,1,,,,1,DNB2,DNB2,
sunad21,2021,1,Yokosuka BayStars,Eastern League,0,0,1,0,0,0,1,1,0,1,1,0,0,,1,2,0,0,0,6,,0,,,,1,DNB2,DNB2,
taira21,2021,1,Yokosuka BayStars,Eastern League,0,0,2,0,0,0,0,7,0,3,7,1,0,,2,1,7,0,0,27,,0,,,,1,DNB2,DNB2,
takad21,2021,1,Yokosuka BayStars,Eastern League,0,0,1,0,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,3,,0,,,,1,DNB2,DNB2,
tanak21,2021,1,Yokosuka BayStars,Eastern League,0,2,37,0,0,0,3,35,0,23,41,5,3,,15,14,35,1,3,166,,0,,,,1,DNB2,DNB2,
acost21,2021,1,Chiba Marines,Eastern League,0,3,13,0,0,0,0,27,0,20,30,3,1,,18,17,21,0,1,129,,0,,,,1,LTM2,LTM2,
ariyo21,2021,1,Chiba Marines,Eastern League,3,2,8,0,0,0,0,31,0,14,34,1,0,,13,2,6,0,0,128,,0,,,,1,LTM2,LTM2,
azuma21,2021,1,Chiba Marines,Eastern League,2,1,19,0,0,0,0,26,0,9,20,0,1,,8,12,25,0,3,110,,0,,,,1,LTM2,LTM2,
dohis21,2021,1,Chiba Marines,Eastern League,4,2,14,0,0,0,0,52,0,31,57,9,1,,31,18,37,0,4,228,,0,,,,1,LTM2,LTM2,
doihi21,2021,1,Chiba Marines,Eastern League,1,1,21,0,0,0,2,21,0,7,18,1,0,,6,6,17,0,1,81,,0,,,,1,LTM2,LTM2,
flore21,2021,1,Chiba Marines,Eastern League,2,0,24,0,0,0,0,35,0,8,24,0,0,,7,11,37,0,1,132,,0,,,,1,LTM2,LTM2,
furuy21,2021,1,Chiba Marines,Eastern League,0,1,9,0,0,0,0,11,0,5,10,0,1,,5,8,11,0,0,51,,0,,,,1,LTM2,LTM2,
haras21,2021,1,Chiba Marines,Eastern League,0,1,20,0,0,0,1,20,0,13,23,3,0,,11,13,12,1,3,99,,0,,,,1,LTM2,LTM2,
herrm21,2021,1,Chiba Marines,Eastern League,0,0,1,0,0,0,0,1,0,0,0,0,0,,0,0,3,0,0,3,,0,,,,1,LTM2,LTM2,
ishik21,2021,1,Chiba Marines,Eastern League,1,2,6,0,0,0,0,19,0,13,20,0,0,,11,4,12,0,0,83,,0,,,,1,LTM2,LTM2,
ishiz21,2021,1,Chiba Marines,Eastern League,3,0,26,0,0,0,0,30,0,5,15,2,0,,4,17,44,0,0,123,,0,,,,1,LTM2,LTM2,
iwash21,2021,1,Chiba Marines,Eastern League,0,0,2,0,0,0,0,12,0,6,16,2,0,,6,5,10,0,2,55,,0,,,,1,LTM2,LTM2,
karak21,2021,1,Chiba Marines,Eastern League,0,0,2,0,0,0,0,2,0,0,2,0,0,,0,0,3,0,0,8,,0,,,,1,LTM2,LTM2,
kawam21,2021,1,Chiba Marines,Eastern League,2,1,10,0,0,0,0,44,0,10,34,4,1,,8,14,44,0,1,179,,0,,,,1,LTM2,LTM2,
kuniy21,2021,1,Chiba Marines,Eastern League,0,0,3,0,0,0,0,3,0,2,4,2,0,,2,1,2,0,1,14,,0,,,,1,LTM2,LTM2,
mimam21,2021,1,Chiba Marines,Eastern League,0,0,1,0,0,0,0,2,0,0,1,0,0,,0,0,1,0,0,6,,0,,,,1,LTM2,LTM2,
minam21,2021,1,Chiba Marines,Eastern League,1,1,31,0,0,0,0,32,0,13,27,4,0,,10,5,22,0,0,126,,0,,,,1,LTM2,LTM2,
morir21,2021,1,Chiba Marines,Eastern League,10,5,20,0,1,1,0,115,0,45,101,12,2,,41,43,87,0,3,486,,0,,,,1,LTM2,LTM2,
motom21,2021,1,Chiba Marines,Eastern League,5,6,16,0,0,0,0,79,0,34,81,6,2,,31,23,55,0,3,329,,0,,,,1,LTM2,LTM2,
nagan21,2021,1,Chiba Marines,Eastern League,2,0,10,0,0,0,0,10,0,10,13,1,0,,9,4,10,0,0,46,,0,,,,1,LTM2,LTM2,
nakam21,2021,1,Chiba Marines,Eastern League,4,2,10,0,0,0,0,47,0,14,33,7,1,,14,10,40,0,4,183,,0,,,,1,LTM2,LTM2,
narit21,2021,1,Chiba Marines,Eastern League,3,1,36,0,0,0,1,29,0,9,18,0,4,,6,16,23,0,1,127,,0,,,,1,LTM2,LTM2,
ohmin21,2021,1,Chiba Marines,Eastern League,1,2,23,0,0,0,0,34,0,17,34,1,2,,14,21,18,0,2,155,,0,,,,1,LTM2,LTM2,
ojima21,2021,1,Chiba Marines,Eastern League,0,1,3,0,0,0,0,14,0,5,13,0,0,,4,3,12,0,0,58,,0,,,,1,LTM2,LTM2,
onofu21,2021,1,Chiba Marines,Eastern League,0,0,2,0,0,0,0,2,0,0,1,0,0,,0,0,2,0,0,7,,0,,,,1,LTM2,LTM2,
onuma21,2021,1,Chiba Marines,Eastern League,0,2,34,0,0,0,18,34,0,14,37,4,1,,11,10,20,0,0,152,,0,,,,1,LTM2,LTM2,
romer21,2021,1,Chiba Marines,Eastern League,0,0,1,0,0,0,0,4,0,1,3,0,0,,1,1,8,0,0,16,,0,,,,1,LTM2,LTM2,
sasak21,2021,1,Chiba Marines,Eastern League,1,0,5,0,0,0,0,20,0,3,10,1,2,,1,3,19,0,0,76,,0,,,,1,LTM2,LTM2,
satos21,2021,1,Chiba Marines,Eastern League,7,5,17,0,2,2,0,87,0,36,83,10,1,,34,40,58,0,3,372,,0,,,,1,LTM2,LTM2,
suzuk21,2021,1,Chiba Marines,Eastern League,2,1,3,0,0,0,0,13,0,5,12,2,0,,5,3,8,0,0,51,,0,,,,1,LTM2,LTM2,
tanak21,2021,1,Chiba Marines,Eastern League,0,0,2,0,0,0,0,2,0,1,2,0,0,,1,0,0,0,1,8,,0,,,,1,LTM2,LTM2,
tojot21,2021,1,Chiba Marines,Eastern League,2,1,37,0,0,0,0,34,0,7,26,2,1,,6,9,30,0,0,138,,1,,,,1,LTM2,LTM2,
yamam21,2021,1,Chiba Marines,Eastern League,3,1,34,0,0,0,1,41,0,13,39,1,1,,13,20,35,0,1,179,,0,,,,1,LTM2,LTM2,
yokoy21,2021,1,Chiba Marines,Eastern League,1,0,17,0,0,0,1,18,0,3,11,2,0,,3,8,22,0,1,75,,0,,,,1,LTM2,LTM2,
haraj21,2021,1,Tokyo Swallows,Eastern League,1,5,14,0,1,0,0,58,0,32,61,1,9,,23,18,44,0,5,258,,0,,,,1,YKS2,YKS2,
haseg21,2021,1,Tokyo Swallows,Eastern League,1,2,9,0,0,0,1,24,0,18,26,5,0,,18,17,21,0,2,112,,0,,,,1,YKS2,YKS2,
hoshi21,2021,1,Tokyo Swallows,Eastern League,3,1,15,0,0,0,0,18,0,18,28,3,0,,18,8,11,1,1,85,,0,,,,1,YKS2,YKS2,
ichik21,2021,1,Tokyo Swallows,Eastern League,1,2,14,0,0,0,2,42,0,25,39,4,4,,21,19,36,0,1,188,,0,,,,1,YKS2,YKS2,
ishik21,2021,1,Tokyo Swallows,Eastern League,1,1,7,0,0,0,0,28,0,7,14,1,1,,1,8,26,0,0,103,,0,,,,1,YKS2,YKS2,
ishiy21,2021,1,Tokyo Swallows,Eastern League,0,0,4,0,0,0,1,4,0,0,0,0,0,,0,0,3,0,0,12,,0,,,,1,YKS2,YKS2,
