yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,W,L,Ties,LgWin,WSWin,R,AB,H,2B,3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro,hist_team_id,ros_team_id,unique_id
1992,NL,OBW,OBW,,3,130,65,61,64,5,,,540,4384,1191,220,33,88,398,758,72,32,40,42,503,462,3.59,50,9,19,3477,1124,115,397,774,63,308,,Kobe BlueWave,Green Stadium Kobe,1241000,,,,,,,,
1992,NL,SBL,SBL,,1,137,68,84,50,3,Y,Y,685,4300,1196,213,14,159,516,781,116,53,41,23,519,451,3.53,34,11,32,3450,1001,115,445,884,56,284,,Tokorozawa Lions,Seibu Lions Stadium,1907000,,,,,,,,
1992,AL,TYW,TYW,,5,131,66,61,69,1,,,521,4392,1095,195,23,97,414,864,87,39,26,28,553,492,3.75,15,3,25,3541,1114,125,468,878,80,336,,Yokohama Whales,Yokohama Stadium,1678000,,,,,,,,
1992,AL,YKS,YKS,,1,138,69,72,65,1,Y,,623,4452,1162,192,21,173,486,971,92,29,39,26,593,496,3.79,31,6,20,3533,1129,133,471,833,83,338,,Tokyo Swallows,Meiji Jingu Stadium,2477000,,,,,,,,
1992,AL,YMG,YMG,,3,130,65,67,63,0,,,535,4360,1144,195,15,139,405,795,34,31,37,16,522,474,3.69,41,12,22,3467,1130,118,449,967,77,281,,Tokyo Giants,Tokyo Dome,3500000,,,,,,,,
1993,AL,CHD,CHD,,2,132,66,73,57,2,,,538,4418,1133,168,11,158,493,970,29,31,36,23,453,416,3.14,31,12,26,3576,1033,125,427,930,66,367,,Nagoya Dragons,Nagoya Stadium,2090000,,,,,,,,
1993,NL,DHH,DHH,,6,130,65,45,80,5,,,434,4349,1071,190,33,75,426,842,95,46,23,23,596,540,4.22,33,2,16,3452,1158,122,461,665,72,311,,Fukuoka Hawks,Fukuoka Dome,2462000,,,,,,,,
1993,AL,HNT,HNT,,4,132,67,63,67,2,,,478,4368,1105,176,22,86,438,940,44,37,18,27,542,506,3.89,13,1,39,3514,1172,114,466,881,60,294,,Osaka Tigers,Hanshin Koshien Stadium,2768000,,,,,,,,
1993,AL,HRC,HRC,,6,131,65,53,77,1,,,530,4392,1115,177,11,155,405,900,59,29,41,24,612,508,4.16,17,5,27,3297,1137,144,445,783,73,320,,Hiroshima Carp,Hiroshima Municipal Stadium,1131000,,,,,,,,
1993,NL,KNB,KNB,,4,130,65,66,59,5,,,562,4338,1118,181,29,145,391,908,124,59,30,30,520,469,3.63,30,6,31,3492,1108,123,520,927,90,319,,Osaka Buffaloes,Fujiidera Stadium,1080000,,,,,,,,
1993,NL,LTM,LTM,,5,130,65,51,77,2,,,487,4296,1078,219,29,95,403,786,75,38,29,34,583,519,4.09,34,2,19,3427,1147,118,485,870,73,359,,Chiba Marines,Chiba Marine Stadium,930000,,,,,,,,
1993,NL,NPH,NPH,,1,130,65,71,52,7,Y,,558,3841,997,170,17,94,456,789,125,68,29,25,478,436,3.38,39,11,23,3482,1076,106,457,762,53,295,,Sapporo Fighters,Tokyo Dome,2021000,,,,,,,,
1993,NL,OBW,OBW,,3,130,65,70,56,4,,,516,4343,1100,192,16,125,489,856,83,41,24,31,471,423,3.24,48,12,27,3523,1094,82,383,899,69,291,,Kobe BlueWave,Green Stadium Kobe,1186000,,,,,,,,
1993,NL,SBL,SBL,,2,137,69,77,57,3,,,539,4276,1111,184,26,114,487,797,90,46,31,28,445,386,2.96,33,7,29,3519,1012,109,373,927,50,289,,Tokorozawa Lions,Seibu Lions Stadium,1624000,,,,,,,,
1993,AL,YBS,YBS,,5,130,65,57,73,0,,,477,4292,1068,187,27,87,437,874,69,55,40,19,544,493,3.83,15,4,30,3472,1075,119,495,904,66,377,,Yokohama BayStars,Yokohama Stadium,1540000,,,,,,,,
1993,AL,YKS,YKS,,1,139,68,84,53,2,Y,Y,646,4495,1182,185,18,138,477,897,71,28,31,40,502,398,3.21,29,10,25,3350,1022,111,351,835,66,300,,Tokyo Swallows,Meiji Jingu Stadium,2409000,,,,,,,,
1993,AL,YMG,YMG,,3,131,66,64,66,1,,,446,4262,1014,160,11,105,431,885,39,34,33,27,465,417,3.22,21,6,35,3502,1039,103,404,1006,57,298,,Tokyo Giants,Tokyo Dome,3537000,,,,,,,,
1994,AL,CHD,CHD,,2,130,65,69,61,0,,,535,4311,1113,173,16,108,484,800,65,31,29,32,481,449,3.47,40,6,20,3495,1095,105,424,841,69,486,,Nagoya Dragons,Nagoya Stadium,2028000,,,,,,,,
1994,NL,DHH,DHH,,4,130,65,69,60,1,,,604,4465,1228,221,21,132,518,846,67,36,33,34,592,524,4.1,26,4,21,3453,1220,90,399,756,84,323,,Fukuoka Hawks,Fukuoka Dome,2525000,,,,,,,,
1994,AL,HNT,HNT,,4,130,65,62,68,0,,,503,4408,1127,158,26,92,469,870,36,38,25,38,500,452,3.43,16,5,32,3560,1150,94,438,817,67,358,,Osaka Tigers,Hanshin Koshien Stadium,2704000,,,,,,,,
1994,AL,HRC,HRC,,3,130,65,66,64,0,,,585,4493,1242,172,22,126,432,858,98,38,14,33,584,549,4.18,19,4,32,3542,1175,162,457,795,55,364,,Hiroshima Carp,Hiroshima Municipal Stadium,1150000,,,,,,,,
1994,NL,KNB,KNB,,2,130,65,68,59,3,,,701,4434,1213,246,19,169,445,976,75,35,34,42,619,545,4.24,23,5,27,3474,1226,114,470,823,85,320,,Osaka Buffaloes,Fujiidera Stadium,1133000,,,,,,,,
1994,NL,LTM,LTM,,5,130,65,55,73,2,,,521,4378,1143,227,29,104,345,759,54,37,27,35,633,572,4.51,24,6,22,3428,1174,131,511,919,83,303,,Chiba Marines,Chiba Marine Stadium,1086000,,,,,,,,
1994,NL,NPH,NPH,,6,130,65,46,79,5,,,485,3809,941,127,17,74,444,735,78,66,25,23,637,591,4.62,27,3,19,3453,1286,145,465,755,49,323,,Sapporo Fighters,Tokyo Dome,1721000,,,,,,,,
1994,NL,OBW,OBW,,3,130,65,68,59,3,,,601,4453,1268,224,20,92,449,804,61,35,39,39,563,476,3.93,32,6,22,3269,1085,111,397,858,68,322,,Kobe BlueWave,Green Stadium Kobe,1407000,,,,,,,,
1994,NL,SBL,SBL,,1,136,68,78,56,2,Y,,689,4377,1221,217,23,122,488,829,140,50,23,39,555,491,3.81,25,8,26,3481,1094,125,455,881,59,295,,Tokorozawa Lions,Seibu Lions Stadium,1688000,,,,,,,,
1994,AL,YBS,YBS,,6,130,65,61,69,0,,,543,4368,1141,222,19,107,472,886,36,24,39,28,535,486,3.77,13,5,30,3485,1182,98,488,855,70,378,,Yokohama BayStars,Yokohama Stadium,1530000,,,,,,,,
1994,AL,YKS,YKS,,5,130,65,62,68,0,,,486,4403,1103,173,18,130,397,813,78,33,46,31,585,500,4.11,24,8,19,3283,1079,121,466,720,61,293,,Tokyo Swallows,Meiji Jingu Stadium,2153000,,,,,,,,
1994,AL,YMG,YMG,,1,136,68,74,62,0,Y,Y,536,4320,1116,158,16,122,423,758,29,20,28,30,505,439,3.41,31,11,26,3477,1099,98,374,885,69,301,,Tokyo Giants,Tokyo Dome,3540000,,,,,,,,
1995,AL,CHD,CHD,,5,130,65,50,80,0,,,498,4350,1090,165,9,136,397,855,50,38,27,17,651,609,4.76,22,4,19,3455,1205,170,467,840,72,358,,Nagoya Dragons,Nagoya Stadium,1787000,,,,,,,,
1995,NL,DHH,DHH,,5,130,65,54,72,4,,,492,4380,1133,183,27,94,411,847,105,61,33,30,580,541,4.16,19,3,30,3508,1164,122,444,780,68,285,,Fukuoka Hawks,Fukuoka Dome,2493000,,,,,,,,
1995,AL,HNT,HNT,,6,130,65,46,84,0,,,451,4276,1043,179,27,88,422,882,43,40,33,35,536,489,3.83,17,6,21,3444,1126,128,439,839,86,291,,Osaka Tigers,Hanshin Koshien Stadium,2073000,,,,,,,,
1995,AL,HRC,HRC,,2,131,65,74,56,1,,,635,4418,1162,191,22,166,503,946,145,54,44,38,510,463,3.54,29,9,28,3529,1051,138,478,855,59,375,,Hiroshima Carp,Hiroshima Municipal Stadium,1245000,,,,,,,,
1995,NL,KNB,KNB,,6,130,65,49,78,3,,,457,4290,1006,163,22,105,419,942,65,32,24,28,577,509,3.97,25,3,23,3465,1151,132,483,825,74,343,,Osaka Buffaloes,Fujiidera Stadium,967000,,,,,,,,
1995,NL,LTM,LTM,,2,130,65,69,58,3,,,481,4260,1084,161,23,88,435,850,84,54,28,30,461,423,3.27,25,7,32,3489,1014,89,395,1004,69,298,,Chiba Marines,Chiba Marine Stadium,1270000,,,,,,,,
1995,NL,NPH,NPH,,4,130,65,59,68,3,,,477,3799,874,122,14,80,372,854,67,43,27,23,503,461,3.56,24,6,31,3497,1048,100,509,831,63,270,,Sapporo Fighters,Tokyo Dome,1597000,,,,,,,,
1995,NL,OBW,OBW,,1,135,67,83,51,1,Y,,582,4310,1118,192,22,115,483,859,82,34,52,33,447,348,2.91,24,8,34,3225,936,80,357,870,83,310,,Kobe BlueWave,Green Stadium Kobe,1658000,,,,,,,,
1995,NL,SBL,SBL,,3,130,65,67,57,6,,,498,4329,1066,172,18,117,426,841,113,52,39,22,427,390,2.98,20,12,25,3531,1010,94,375,892,61,262,,Tokorozawa Lions,Seibu Lions Stadium,1661000,,,,,,,,
1995,AL,YBS,YBS,,4,130,65,66,64,0,,,562,4331,1130,208,20,114,473,867,60,29,51,27,588,557,4.37,9,2,40,3441,1144,126,478,840,64,352,,Yokohama BayStars,Yokohama Stadium,1502000,,,,,,,,
1995,AL,YKS,YKS,,1,135,68,86,49,0,Y,Y,620,4249,1108,187,18,146,465,774,102,43,41,29,506,430,3.57,24,8,32,3252,951,108,426,827,68,323,,Tokyo Swallows,Meiji Jingu Stadium,2183000,,,,,,,,
1995,AL,YMG,YMG,,3,131,66,72,58,1,,,527,4282,1081,174,9,139,491,879,64,35,40,25,494,442,3.4,38,13,22,3510,1053,115,430,941,64,276,,Tokyo Giants,Tokyo Dome,3555000,,,,,,,,
1996,AL,CHD,CHD,,2,130,65,72,58,0,,,641,4446,1234,192,11,179,459,837,36,29,29,25,589,522,4.05,30,10,20,3480,1156,116,458,934,100,320,,Nagoya Dragons,Nagoya Stadium,2079000,,,,,,,,
1996,NL,DHH,DHH,,6,130,65,54,74,2,,,551,4346,1143,196,28,97,426,778,140,63,34,44,565,517,4.04,26,7,24,3459,1240,112,392,823,62,292,,Fukuoka Hawks,Fukuoka Dome,2207000,,,,,,,,
1996,AL,HNT,HNT,,6,130,65,54,76,0,,,482,4392,1078,168,20,89,433,918,45,40,23,35,579,533,4.12,16,5,23,3493,1227,107,415,841,77,325,,Osaka Tigers,Hanshin Koshien Stadium,1860000,,,,,,,,
1996,AL,HRC,HRC,,3,130,65,71,59,0,,,670,4500,1264,200,18,162,446,809,115,36,46,31,597,532,4.1,21,10,27,3505,1177,120,393,784,89,371,,Hiroshima Carp,Hiroshima Municipal Stadium,1294000,,,,,,,,
1996,NL,KNB,KNB,,4,130,65,62,67,1,,,555,4319,1103,177,17,146,458,891,76,41,35,35,571,516,4.01,24,8,29,3477,1120,138,478,811,65,261,,Osaka Buffaloes,Fujiidera Stadium,915000,,,,,,,,
1996,NL,LTM,LTM,,5,130,65,60,67,3,,,456,4301,1086,191,20,85,421,823,71,32,20,26,525,477,3.68,18,4,33,3499,1101,115,370,863,96,287,,Chiba Marines,Chiba Marine Stadium,1065000,,,,,,,,
1996,NL,NPH,NPH,,2,130,65,68,58,4,,,527,3797,931,146,23,108,409,827,66,32,36,25,502,457,3.5,30,6,38,3524,1092,121,416,770,47,222,,Sapporo Fighters,Tokyo Dome,1600000,,,,,,,,
1996,NL,OBW,OBW,,1,135,68,78,51,6,Y,Y,624,4484,1215,177,18,124,461,851,63,21,43,33,541,458,3.55,21,6,32,3484,1095,93,463,831,71,311,,Kobe BlueWave,Green Stadium Kobe,1796000,,,,,,,,
1996,NL,SBL,SBL,,3,130,65,62,64,4,,,517,4348,1120,191,19,141,377,782,149,46,29,30,521,471,3.63,25,7,32,3508,1067,142,477,928,67,320,,Tokorozawa Lions,Seibu Lions Stadium,1295000,,,,,,,,
1996,AL,YBS,YBS,,5,130,65,55,75,0,,,571,4392,1188,199,29,85,477,871,85,53,38,41,660,603,4.68,25,2,27,3480,1253,155,479,929,76,362,,Yokohama BayStars,Yokohama Stadium,1533000,,,,,,,,
1996,AL,YKS,YKS,,4,130,65,61,69,0,,,536,4375,1155,174,20,103,421,861,67,36,49,28,560,501,3.96,20,7,26,3419,1083,142,464,823,79,284,,Tokyo Swallows,Meiji Jingu Stadium,1962000,,,,,,,,
1996,AL,YMG,YMG,,1,135,67,78,57,0,Y,,575,4353,1100,197,12,147,432,894,69,31,46,30,495,457,3.47,30,12,32,3555,1098,121,453,866,72,335,,Tokyo Giants,Tokyo Dome,3494000,,,,,,,,
1997,AL,CHD,CHD,,6,136,69,59,76,1,,,510,4482,1088,182,24,115,486,891,55,30,40,26,644,585,4.34,9,2,40,3638,1212,123,519,925,69,326,,Nagoya Dragons,Nagoya Dome,2607500,,,,,,,,
1997,NL,DHH,DHH,,4,135,67,63,71,1,,,587,4543,1201,188,21,132,471,771,94,55,39,41,610,570,4.26,14,5,35,3616,1278,103,433,861,63,264,,Fukuoka Hawks,Fukuoka Dome,2307000,,,,,,,,
1997,AL,HNT,HNT,,5,136,67,62,73,1,,,504,4546,1110,188,29,103,418,1000,38,27,43,19,575,501,3.71,13,4,31,3650,1235,114,489,787,88,388,,Osaka Tigers,Hanshin Koshien Stadium,2268000,,,,,,,,
1997,AL,HRC,HRC,,3,135,68,66,69,0,,,651,4594,1189,184,21,164,508,840,117,32,41,28,653,596,4.44,12,5,22,3626,1272,146,484,837,94,316,,Hiroshima Carp,Hiroshima Municipal Stadium,1163000,,,,,,,,
1997,NL,KNB,KNB,,3,135,67,68,63,4,,,603,4572,1252,223,25,112,458,804,112,53,37,41,574,512,3.79,13,5,35,3646,1211,92,574,871,85,356,,Osaka Buffaloes,Osaka Dome,1866000,,,,,,,,
1997,NL,LTM,LTM,,6,135,67,57,76,2,,,466,4458,1111,171,29,75,428,844,117,46,27,41,584,512,3.84,21,3,30,3600,1174,116,427,817,84,339,,Chiba Marines,Chiba Marine Stadium,1030000,,,,,,,,
1997,NL,NPH,NPH,,5,135,68,63,71,1,,,572,4035,1076,192,13,109,433,776,62,33,45,34,600,561,4.18,16,5,23,3623,1223,127,486,682,52,309,,Sapporo Fighters,Tokyo Dome,1678000,,,,,,,,
1997,NL,OBW,OBW,,2,135,68,71,61,3,,,582,4521,1191,208,21,111,523,848,70,24,45,39,544,474,3.63,11,4,32,3529,1140,118,434,773,87,340,,Kobe BlueWave,Green Stadium Kobe,1712000,,,,,,,,
1997,NL,SBL,SBL,,1,140,70,77,60,3,Y,,666,4595,1293,231,43,110,474,772,200,56,46,32,575,488,3.63,24,7,26,3630,1203,110,471,892,76,330,,Tokorozawa Lions,Seibu Lions Stadium,1408500,,,,,,,,
1997,AL,YBS,YBS,,2,135,67,72,63,0,,,572,4506,1231,225,28,105,511,831,87,54,45,42,548,495,3.7,7,4,43,3609,1103,137,450,1015,78,320,,Yokohama BayStars,Yokohama Stadium,1683000,,,,,,,,
1997,AL,YKS,YKS,,1,142,71,87,53,2,Y,Y,693,4742,1309,230,30,138,433,844,123,50,64,38,513,452,3.26,18,8,38,3741,1109,132,436,863,76,356,,Tokyo Swallows,Meiji Jingu Stadium,2117000,,,,,,,,
1997,AL,YMG,YMG,,4,135,68,63,72,0,,,550,4458,1119,181,10,150,462,927,37,27,50,39,536,493,3.69,17,5,28,3604,1100,121,434,899,74,320,,Tokyo Giants,Tokyo Dome,3645000,,,,,,,,
1998,AL,CHD,CHD,,2,136,67,75,60,1,,,488,4417,1095,171,22,100,534,841,91,41,46,30,458,426,3.15,19,9,36,3657,1126,84,422,904,56,281,,Nagoya Dragons,Nagoya Dome,2536500,,,,,,,,
1998,NL,DHH,DHH,,3,135,68,67,67,1,,,546,4425,1167,209,22,100,449,786,89,47,50,37,596,533,4.04,14,1,39,3561,1192,113,511,719,88,348,,Fukuoka Hawks,Fukuoka Dome,2163000,,,,,,,,
1998,AL,HNT,HNT,,6,135,68,52,83,0,,,450,4469,1080,197,16,86,381,933,28,27,38,20,589,527,3.96,9,4,27,3596,1246,94,489,749,89,316,,Osaka Tigers,Hanshin Koshien Stadium,1980000,,,,,,,,
1998,AL,HRC,HRC,,5,135,67,60,75,0,,,578,4630,1226,206,18,131,462,843,86,46,34,32,613,523,3.96,13,4,27,3569,1199,129,443,842,88,354,,Hiroshima Carp,Hiroshima Municipal Stadium,1140000,,,,,,,,
1998,NL,KNB,KNB,,5,135,68,66,67,2,,,593,4495,1198,224,28,126,466,721,80,34,45,33,629,574,4.3,16,9,36,3607,1220,129,555,760,85,326,,Osaka Buffaloes,Osaka Dome,1250000,,,,,,,,
1998,NL,LTM,LTM,,6,135,68,61,71,3,,,581,4572,1240,241,35,102,470,767,80,34,30,39,563,483,3.81,29,8,15,3422,1163,115,429,696,92,439,,Chiba Marines,Chiba Marine Stadium,950000,,,,,,,,
1998,NL,NPH,NPH,,2,135,67,67,65,3,,,635,4036,1021,147,19,126,524,786,89,34,30,31,571,512,3.84,28,7,22,3596,1160,130,462,703,69,270,,Sapporo Fighters,Tokyo Dome,1572000,,,,,,,,
1998,NL,OBW,OBW,,4,135,67,66,66,3,,,586,4561,1204,225,18,140,487,819,42,29,48,29,609,515,4.15,9,3,36,3353,1119,110,510,767,95,391,,Kobe BlueWave,Green Stadium Kobe,1345000,,,,,,,,
1998,NL,SBL,SBL,,1,141,70,72,65,4,Y,,607,4505,1217,185,28,115,510,678,145,73,39,48,595,501,3.71,16,8,25,3643,1163,127,444,903,72,321,,Tokorozawa Lions,Seibu Dome,1420500,,,,,,,,
1998,AL,YBS,YBS,,1,142,72,83,58,1,Y,Y,678,4706,1304,245,23,100,474,899,63,35,31,40,545,475,3.49,8,3,48,3675,1183,121,386,861,70,347,,Yokohama BayStars,Yokohama Stadium,1886000,,,,,,,,
1998,AL,YKS,YKS,,4,135,68,66,69,0,,,493,4504,1141,179,17,97,364,817,56,39,48,26,548,497,3.69,24,4,18,3635,1117,121,529,942,73,293,,Tokyo Swallows,Meiji Jingu Stadium,1856000,,,,,,,,
1998,AL,YMG,YMG,,3,135,67,73,62,0,,,632,4520,1206,181,16,148,488,885,54,33,50,48,551,498,3.74,26,6,32,3594,1158,111,426,902,69,341,,Tokyo Giants,Tokyo Dome,3634000,,,,,,,,
1999,AL,CHD,CHD,,1,140,71,82,58,0,Y,,610,4446,1168,210,25,120,470,850,78,38,31,37,507,453,3.39,18,8,36,3610,1180,115,386,845,75,307,,Nagoya Dragons,Nagoya Dome,2541000,,,,,,,,
1999,NL,DHH,DHH,,1,140,69,82,55,3,Y,Y,582,4511,1161,199,26,140,480,912,80,47,50,24,565,475,3.67,16,6,31,3492,1112,95,403,839,81,321,,Fukuoka Hawks,Fukuoka Dome,2341000,,,,,,,,
1999,AL,HNT,HNT,,6,135,67,55,80,0,,,490,4504,1167,194,24,97,387,889,63,53,40,16,585,536,4.04,5,3,23,3580,1234,122,438,806,67,373,,Osaka Tigers,Hanshin Koshien Stadium,2601000,,,,,,,,
1999,AL,HRC,HRC,,5,135,68,57,78,0,,,586,4542,1180,200,19,152,439,835,76,33,41,22,712,635,4.81,26,10,24,3562,1269,162,501,869,110,341,,Hiroshima Carp,Hiroshima Municipal Stadium,1066500,,,,,,,,
1999,NL,KNB,KNB,,6,135,67,54,77,4,,,595,4497,1157,224,15,151,459,762,73,35,39,28,662,611,4.57,12,2,23,3608,1238,134,592,762,65,347,,Osaka Buffaloes,Osaka Dome,1155000,,,,,,,,
1999,NL,LTM,LTM,,4,135,67,63,70,2,,,541,4467,1147,238,34,97,448,812,64,47,35,24,538,463,3.67,18,1,30,3409,1061,125,419,794,87,329,,Chiba Marines,Chiba Marine Stadium,1070000,,,,,,,,
1999,NL,NPH,NPH,,5,135,68,60,73,2,,,614,4051,1047,200,24,125,418,810,65,37,42,23,625,577,4.34,20,6,28,3591,1228,151,499,761,54,254,,Sapporo Fighters,Tokyo Dome,1416000,,,,,,,,
1999,NL,OBW,OBW,,3,135,68,68,65,2,,,620,4574,1205,205,15,112,523,846,69,26,44,30,577,453,3.59,21,7,22,3411,1074,99,470,742,104,349,,Kobe BlueWave,Green Stadium Kobe,1206000,,,,,,,,
1999,NL,SBL,SBL,,2,135,68,75,59,1,,,535,4438,1144,170,24,89,520,736,136,48,32,42,513,482,3.58,22,8,38,3640,1098,110,423,976,78,306,,Tokorozawa Lions,Seibu Dome,1834000,,,,,,,,
1999,AL,YBS,YBS,,3,135,67,71,64,0,,,711,4788,1408,246,20,140,423,860,74,29,40,37,639,591,4.44,15,8,31,3597,1276,165,358,868,77,307,,Yokohama BayStars,Yokohama Stadium,1770000,,,,,,,,
1999,AL,YKS,YKS,,4,135,67,66,69,0,,,584,4552,1203,207,15,141,396,841,80,25,42,29,610,567,4.23,15,8,34,3619,1214,131,492,909,60,322,,Tokyo Swallows,Meiji Jingu Stadium,1716000,,,,,,,,
1999,AL,YMG,YMG,,2,135,68,75,60,0,,,618,4551,1205,180,9,182,449,921,51,29,43,33,553,514,3.85,21,3,31,3605,1158,137,389,899,61,293,,Tokyo Giants,Tokyo Dome,3645000,,,,,,,,
2000,AL,CHD,CHD,,2,135,67,70,65,0,,,544,4515,1201,220,20,111,412,848,57,47,37,30,617,565,4.19,12,4,37,3638,1188,135,448,932,72,254,,Nagoya Dragons,Nagoya Dome,2479500,,,,,,,,
2000,NL,DHH,DHH,,1,141,71,75,64,2,Y,,650,4525,1212,217,27,129,493,849,57,36,42,38,616,539,4.05,12,5,38,3597,1143,117,464,792,68,255,,Fukuoka Hawks,Fukuoka Dome,2786000,,,,,,,,
2000,AL,HNT,HNT,,6,136,69,57,78,1,,,473,4534,1107,147,24,114,380,970,53,47,36,24,591,528,3.9,9,6,31,3651,1255,122,425,883,101,327,,Osaka Tigers,Hanshin Koshien Stadium,2413000,,,,,,,,
2000,AL,HRC,HRC,,5,136,67,65,70,1,,,591,4600,1178,182,11,150,362,960,114,50,40,30,675,605,4.48,17,3,30,3646,1300,146,491,844,107,386,,Hiroshima Carp,Hiroshima Municipal Stadium,1109000,,,,,,,,
2000,NL,KNB,KNB,,6,135,68,58,75,2,,,612,4496,1176,200,34,125,481,782,68,45,43,33,687,621,4.7,20,6,26,3571,1190,123,609,808,68,298,,Osaka Buffaloes,Osaka Dome,1148000,,,,,,,,
2000,NL,LTM,LTM,,5,135,68,62,67,6,,,622,4528,1175,220,24,109,544,791,88,26,33,35,708,604,4.76,12,2,30,3425,1208,112,520,751,99,372,,Chiba Marines,Chiba Marine Stadium,1192000,,,,,,,,
2000,NL,NPH,NPH,,3,135,67,69,65,1,,,771,4299,1201,209,30,162,523,730,106,39,32,38,664,623,4.7,26,3,24,3580,1205,140,551,793,61,310,,Sapporo Fighters,Tokyo Dome,1475000,,,,,,,,
2000,NL,OBW,OBW,,4,135,67,64,67,4,,,638,4517,1176,212,18,116,559,844,72,30,31,41,672,585,4.64,23,5,20,3404,1173,134,477,764,81,301,,Kobe BlueWave,Green Stadium Kobe,1223000,,,,,,,,
2000,NL,SBL,SBL,,2,135,67,69,61,5,,,614,4504,1148,214,26,97,539,824,85,38,38,42,572,500,3.7,14,7,27,3647,1136,108,491,909,88,293,,Tokorozawa Lions,Seibu Dome,1743500,,,,,,,,
2000,AL,YBS,YBS,,3,136,68,69,66,1,,,576,4751,1316,213,19,103,420,914,65,29,34,28,559,530,3.92,11,4,33,3647,1206,152,324,897,58,319,,Yokohama BayStars,Yokohama Stadium,1673000,,,,,,,,
2000,AL,YKS,YKS,,4,136,69,66,69,1,,,581,4612,1217,216,24,137,404,910,71,29,36,23,515,488,3.62,7,2,32,3640,1144,137,417,978,46,297,,Tokyo Swallows,Meiji Jingu Stadium,1595000,,,,,,,,
2000,AL,YMG,YMG,,1,141,70,82,59,0,Y,Y,721,4552,1199,208,7,203,438,971,50,46,41,36,517,449,3.35,17,11,27,3623,1125,126,311,1039,73,255,,Tokyo Giants,Tokyo Dome,3604000,,,,,,,,
2001,AL,CHD,CHD,,5,140,70,62,74,4,,,483,4609,1167,200,14,98,421,882,53,44,33,24,513,481,3.48,18,8,32,3737,1210,91,382,1012,57,302,,Nagoya Dragons,Nagoya Dome,2421000,,,,,,,,
2001,NL,DHH,DHH,,2,140,70,76,63,1,,,741,4858,1328,222,18,203,469,886,98,32,42,29,684,625,4.49,15,4,36,3757,1392,167,485,760,69,373,,Fukuoka Hawks,Fukuoka Dome,3087000,,,,,,,,
2001,AL,HNT,HNT,,6,140,70,57,80,3,,,467,4603,1118,164,18,90,427,981,78,38,45,32,598,518,3.76,7,4,23,3723,1237,114,562,866,86,348,,Osaka Tigers,Hanshin Koshien Stadium,2077000,,,,,,,,
2001,AL,HRC,HRC,,3,140,70,68,65,7,,,619,4664,1254,197,18,155,510,893,99,52,42,37,596,532,3.82,28,5,29,3756,1250,146,472,968,112,376,,Hiroshima Carp,Hiroshima Municipal Stadium,1000000,,,,,,,,
2001,NL,KNB,KNB,,1,145,72,79,64,2,Y,,784,4765,1332,235,16,211,587,885,35,20,57,31,773,692,4.99,12,1,38,3747,1303,182,537,860,77,325,,Osaka Buffaloes,Osaka Dome,1593000,,,,,,,,
2001,NL,LTM,LTM,,5,140,70,64,74,2,,,593,4610,1190,237,23,133,573,863,55,33,36,40,608,528,3.92,17,3,33,3633,1159,142,488,792,95,354,,Chiba Marines,Chiba Marine Stadium,1301000,,,,,,,,
2001,NL,NPH,NPH,,6,140,70,53,84,3,,,593,4283,1096,187,21,127,393,828,93,52,36,25,713,667,4.79,15,4,24,3756,1247,219,581,923,59,330,,Sapporo Fighters,Tokyo Dome,1376000,,,,,,,,
2001,NL,OBW,OBW,,4,140,70,70,66,4,,,651,4768,1252,229,21,143,502,913,60,29,41,34,634,579,4.14,11,4,27,3780,1220,173,506,980,85,364,,Kobe BlueWave,Green Stadium Kobe,1073000,,,,,,,,
2001,NL,SBL,SBL,,3,140,70,73,67,0,,,620,4645,1189,202,21,184,560,865,111,42,48,31,584,539,3.89,16,3,30,3737,1156,135,538,1011,65,326,,Tokorozawa Lions,Seibu Dome,1694000,,,,,,,,
2001,AL,YBS,YBS,,4,140,70,69,67,4,,,560,4645,1240,203,16,94,492,906,80,45,35,32,565,517,3.75,13,6,30,3725,1193,120,433,814,68,386,,Yokohama BayStars,Yokohama Stadium,1680000,,,,,,,,
2001,AL,YKS,YKS,,1,145,73,80,59,6,Y,Y,673,4747,1300,215,10,148,427,889,63,26,59,31,545,481,3.44,6,3,40,3772,1142,142,467,896,66,359,,Tokyo Swallows,Meiji Jingu Stadium,1860000,,,,,,,,
2001,AL,YMG,YMG,,2,140,70,75,63,2,,,688,4706,1274,201,10,196,508,986,64,31,51,33,659,613,4.45,14,4,36,3718,1321,168,469,981,70,275,,Tokyo Giants,Tokyo Dome,3761500,,,,,,,,
2002,AL,CHD,CHD,,3,140,70,69,66,5,,,546,4781,1230,238,16,125,361,1021,54,38,48,23,502,451,3.2,13,4,35,3809,1213,119,346,1002,68,297,,Nagoya Dragons,Nagoya Dome,2404000,,,,,,,,
2002,NL,DHH,DHH,,2,140,70,73,65,2,,,630,4695,1255,227,18,160,359,843,72,50,61,31,578,532,3.86,17,4,35,3725,1217,149,386,902,71,326,,Fukuoka Hawks,Fukuoka Dome,3108000,,,,,,,,
