playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
aizawma01,1962,1,KKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
aizawma01,1963,1,KKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
aizawma01,1964,1,KKS,AL,0,0,22,0,0,0,0,102,31,5,1,8,18,,1.32,,0,0,0,135,12,10,,,
aizawma01,1965,1,SKS,AL,0,3,39,1,0,0,0,189,67,30,8,21,23,,4.29,,2,1,0,275,19,40,,,
aizawma01,1966,1,SKA,AL,0,0,17,0,0,0,0,93,41,18,6,7,15,,5.23,,0,1,1,138,5,18,,,
aizawma01,1967,1,SKA,AL,0,0,17,0,0,0,0,96,28,9,3,12,14,,2.53,,0,0,0,130,7,9,,,
aizawma01,1968,1,SKA,AL,1,4,47,1,0,0,0,231,77,29,7,19,24,,3.39,,0,3,0,323,13,32,,,
aizawma01,1969,1,ATM,AL,0,0,34,0,0,0,0,166,52,18,3,16,26,,2.95,,0,2,0,227,11,22,,,
aizawma01,1970,1,YKA,AL,0,0,21,0,0,0,0,76,34,10,5,2,11,,3.6,,0,1,0,109,7,11,,,
aizawma01,1971,1,YKA,AL,0,0,2,0,0,0,0,10,4,2,0,1,1,,6.0,,0,0,0,14,2,2,,,
aizawsu01,2014,1,RKE,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
aizawsu01,2015,1,RKE,NL,0,1,5,0,0,0,0,22,11,8,0,7,1,,9.82,,2,2,0,41,1,10,,,
aizawsu01,2016,1,RKE,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
aizawsu02,1950,1,MNO,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
aizawsu02,1951,1,MNO,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
aizawsu02,1952,1,MNO,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
aizawsu02,1953,1,MNO,NL,0,0,3,0,0,0,0,16,8,6,2,5,2,,9.0,,0,0,0,30,2,8,,,
aizawsu02,1954,1,TKU,NL,3,5,28,2,1,0,0,239,86,27,3,26,28,,3.04,,0,1,0,348,15,38,,,
aizawsu02,1955,1,TKU,NL,4,10,39,13,0,0,0,427,169,70,13,37,38,,4.41,,0,3,0,619,18,87,,,
aizawsu02,1956,1,TKU,NL,1,2,23,2,0,0,0,172,69,30,8,16,14,,4.66,,0,1,0,248,10,34,,,
aizawto01,2006,1,HRC,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
aizawto01,2007,1,HRC,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
aizawto01,2008,1,HRC,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
aizawto01,2009,1,HRC,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
aizawto01,2010,1,HRC,AL,0,1,3,1,0,0,0,10,10,6,1,2,3,,16.2,,0,0,0,21,0,7,,,
aizawto01,2011,1,HRC,AL,0,0,2,0,0,0,0,3,3,0,0,1,0,,0.0,,0,0,0,5,0,0,,,
aizawto01,2012,1,HRC,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akagaka01,2009,1,YKS,AL,0,0,1,0,0,0,0,0,3,3,1,1,0,,,,2,0,0,4,0,3,,,
akagaka01,2010,1,YKS,AL,0,1,1,1,0,0,0,16,7,4,0,1,3,,6.75,,0,1,0,24,0,4,,,
akagaka01,2011,1,YKS,AL,6,3,23,13,1,0,0,266,74,20,4,32,66,,2.03,,2,5,1,366,0,22,,,
akagaka01,2012,1,YKS,AL,8,9,28,27,2,1,0,470,156,66,13,52,91,,3.79,,5,9,0,668,1,73,,,
akagaka01,2013,1,YKS,AL,0,5,9,9,0,0,0,120,44,31,5,23,26,,6.98,,0,3,1,186,0,33,,,
akagaka01,2014,1,YKS,AL,0,2,14,1,0,0,0,87,41,24,6,18,16,,7.45,,5,0,0,140,3,25,,,
akagaka01,2015,1,YKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akahomo01,1989,1,KNB,NL,0,1,9,1,0,0,0,21,9,3,0,6,2,,3.86,,1,0,0,35,5,4,,,
akahomo01,1990,1,KNB,NL,4,0,21,1,0,0,1,154,50,17,6,24,38,,2.98,,1,1,0,219,7,23,,,
akahomo01,1991,1,KNB,NL,1,3,26,0,0,0,9,160,43,21,3,16,38,,3.54,,2,2,0,218,16,23,,,
akahomo01,1992,1,KNB,NL,11,4,50,2,1,1,22,390,91,26,5,29,88,,1.8,,2,5,0,499,44,29,,,
akahomo01,1993,1,KNB,NL,6,6,46,0,0,0,26,248,57,14,6,36,60,,1.52,,3,1,0,331,45,19,,,
akahomo01,1994,1,KNB,NL,9,4,45,0,0,0,24,282,66,19,5,24,73,,1.82,,2,2,0,369,45,20,,,
akahomo01,1995,1,KNB,NL,1,8,28,1,0,0,13,156,56,19,8,21,49,,3.29,,7,0,0,233,25,30,,,
akahomo01,1996,1,KNB,NL,9,4,44,0,0,0,21,220,67,17,5,25,67,,2.09,,5,3,0,311,39,19,,,
akahomo01,1997,1,KNB,NL,10,7,57,0,0,0,23,292,90,33,5,44,100,,3.05,,4,5,0,428,51,42,,,
akahomo01,1998,1,KNB,NL,3,3,24,4,1,1,0,199,70,31,3,27,31,,4.21,,0,6,0,291,8,34,,,
akahomo01,1999,1,KNB,NL,2,0,2,2,0,0,0,40,13,5,1,8,6,,3.38,,0,2,0,60,0,5,,,
akahomo01,2000,1,KNB,NL,0,1,3,1,0,0,0,27,6,5,1,7,5,,5.0,,1,1,0,40,0,5,,,
akahomo01,2001,1,KNB,NL,1,3,9,8,0,0,0,146,61,29,6,18,27,,5.36,,1,0,0,223,0,31,,,
akahomo01,2002,1,KNB,NL,1,1,11,0,0,0,0,37,18,9,1,4,3,,6.57,,1,0,0,59,4,9,,,
akahomo01,2003,1,KNB,NL,0,0,1,0,0,0,0,3,2,1,1,1,0,,9.0,,1,0,0,6,1,1,,,
akahomo01,2004,1,KNB,NL,0,0,4,0,0,0,0,8,4,5,0,4,3,,16.88,,0,0,0,16,0,5,,,
akahoyu01,2022,1,YMG,AL,5,5,31,13,0,0,0,234,81,35,8,32,52,,4.04,,0,4,0,347,2,50,,,
akahoyu01,2023,1,YMG,AL,5,5,12,12,0,0,0,207,70,26,5,13,64,,3.39,,0,4,0,281,0,27,,,
akahoyu01,2024,1,YMG,AL,1,7,21,9,0,0,0,225,66,26,8,10,43,,3.12,,1,2,0,291,1,28,,,
akahoyu01,2025,1,YMG,AL,6,9,22,22,1,1,0,363,110,36,12,19,88,,2.68,,0,5,0,488,0,42,,,
akamaic01,1980,1,HNT,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akamaic01,1981,1,HNT,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akamaic01,1982,1,HNT,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akamaic01,1983,1,HNT,AL,0,0,2,0,0,0,0,3,1,2,0,1,1,,18.0,,1,0,0,5,0,2,,,
akamake01,2016,1,OBF,NL,0,1,24,1,0,0,0,105,26,12,2,24,19,,3.09,,1,1,0,155,9,17,,,
akamake01,2017,1,OBF,NL,1,0,7,0,0,0,0,34,18,9,2,1,4,,7.15,,1,0,0,50,2,9,,,
akamake01,2018,1,OBF,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akamake01,2018,2,DNB,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akamake01,2019,1,DNB,AL,0,0,7,0,0,0,0,29,7,6,2,3,5,,5.59,,1,0,0,39,1,6,,,
akamake01,2020,1,DNB,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akamary01,1951,1,OST,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akamary01,1952,1,OST,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akamary01,1953,1,OST,AL,0,0,1,0,0,0,0,5,3,2,0,0,0,,9.0,,1,0,0,8,0,2,,,
akamary01,1954,1,OST,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akamary01,1955,1,OST,AL,0,0,2,0,0,0,0,9,4,2,0,0,0,,6.0,,0,0,0,13,2,2,,,
akamary01,1956,1,DES,NL,0,0,5,1,0,0,0,26,6,2,0,4,1,,2.0,,0,0,0,38,3,3,,,
akamike01,1977,1,YMG,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akamike01,1978,1,YMG,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akamike01,1979,1,YMG,AL,0,0,1,0,0,0,0,6,2,1,0,4,0,,4.5,,0,0,0,11,1,1,,,
akamike01,1980,1,YMG,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akamike01,1981,1,YMG,AL,0,0,3,0,0,0,0,15,5,2,0,3,2,,3.6,,0,0,0,23,1,2,,,
akamike01,1982,1,YMG,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akamike01,1983,1,YMG,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akanehy01,1948,1,TKF,AL,2,3,12,7,2,0,0,172,53,17,1,26,19,,2.64,,0,0,1,239,5,20,,,
akanehy01,1949,1,TKF,AL,0,3,10,6,0,0,0,108,55,28,9,12,12,,7.0,,1,0,0,171,3,31,,,
akasaka01,2008,1,CHD,AL,0,0,1,0,0,0,0,3,0,0,0,1,0,,0.0,,0,0,0,4,1,0,,,
akasaka01,2009,1,CHD,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akasaka01,2010,1,CHD,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akasaka01,2011,1,CHD,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akasaka01,2012,1,CHD,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akasaka01,2013,1,CHD,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akasaka01,2014,1,CHD,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akasaka01,2015,1,CHD,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akasaka01,2016,1,CHD,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akasaka01,2017,1,CHD,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akashko01,1947,1,HKB,AL,0,0,1,0,0,0,0,21,4,2,0,9,4,,2.57,,0,0,0,31,1,2,,,
akashko01,1948,1,HKB,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akashko01,1949,1,HKB,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akashko01,1950,1,HKB,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akashko01,1951,1,HKB,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akashko01,1952,1,HKB,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akibake01,1969,1,NSL,NL,0,2,6,2,0,0,0,41,19,7,2,4,5,,4.5,,1,2,0,62,1,9,,,
akibake01,1970,1,NSL,NL,0,3,22,4,0,0,0,118,45,19,6,14,20,,4.38,,0,1,0,175,11,22,,,
akibake01,1971,1,NSL,NL,0,0,1,0,0,0,0,6,3,0,0,0,0,,0.0,,0,0,0,8,1,0,,,
akibake01,1972,1,NSL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akiedju01,1946,1,DES,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akiedju01,1947,1,DES,AL,0,0,3,0,0,0,0,21,8,5,0,6,0,,6.43,,0,0,1,35,3,6,,,
akimish01,1955,1,OST,AL,0,0,6,1,0,0,0,28,10,7,1,6,9,,6.3,,0,1,1,44,3,7,,,
akimish01,1956,1,OST,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akimish01,1957,1,OST,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akimoyu01,1956,1,HKB,NL,0,0,4,1,0,0,0,15,8,4,0,2,3,,7.2,,0,0,0,25,0,4,,,
akimoyu01,1957,1,HKB,NL,2,2,22,4,0,0,0,171,49,25,3,20,39,,3.95,,0,3,0,234,6,30,,,
akimoyu01,1958,1,HKB,NL,14,4,48,19,7,2,0,615,173,43,3,48,109,,1.89,,0,3,0,805,16,54,,,
akimoyu01,1959,1,HKB,NL,3,9,40,18,2,1,0,336,128,51,3,37,68,,4.1,,0,4,0,490,9,58,,,
akimoyu01,1960,1,HKB,NL,6,8,36,21,3,2,0,429,140,54,7,45,100,,3.4,,0,5,0,603,8,61,,,
akimoyu01,1961,1,HKB,NL,6,10,44,18,3,0,0,483,163,68,9,37,81,,3.8,,0,2,0,669,14,75,,,
akimoyu01,1962,1,HKB,NL,2,7,30,11,2,0,0,244,96,37,7,20,56,,4.06,,0,0,0,359,5,48,,,
akimoyu01,1963,1,HKB,NL,0,3,26,5,0,0,0,201,79,31,8,16,36,,4.16,,0,2,0,294,8,44,,,
akimoyu01,1964,1,HKB,NL,0,0,1,0,0,0,0,6,5,4,0,0,1,,18.0,,0,0,0,11,0,4,,,
akimoyu01,1965,1,HKB,NL,2,4,32,7,1,0,0,239,75,16,8,15,56,,1.8,,0,2,0,317,10,24,,,
akimoyu01,1966,1,HKB,NL,2,4,42,7,1,0,0,313,107,44,8,29,47,,3.81,,1,4,3,433,9,47,,,
akimoyu01,1967,1,HKB,NL,1,0,27,0,0,0,0,143,46,20,2,15,25,,3.75,,0,4,0,200,11,22,,,
akimoyu01,1968,1,HKB,NL,0,0,1,0,0,0,0,2,4,0,0,1,0,,0.0,,0,0,0,7,0,3,,,
akimoyu01,1968,2,HRC,AL,0,1,15,1,0,0,0,84,31,19,4,9,26,,6.11,,0,0,1,126,5,23,,,
akimoyu01,1969,1,HRC,AL,4,2,39,1,0,0,0,235,53,16,3,9,45,,1.85,,0,3,0,292,13,18,,,
akimoyu01,1970,1,HRC,AL,5,1,28,0,0,0,0,185,60,24,8,8,30,,3.48,,0,2,0,251,6,27,,,
akimoyu01,1971,1,HRC,AL,2,0,30,0,0,0,0,135,38,18,4,7,23,,3.6,,0,0,0,181,9,20,,,
akimoyu01,1972,1,YMG,AL,2,1,19,1,0,0,0,90,27,10,3,6,16,,3.0,,0,0,0,116,12,11,,,
akimoyu01,1973,1,YMG,AL,0,0,3,0,0,0,0,12,5,3,1,0,2,,6.75,,0,0,0,17,1,3,,,
akimuno01,1990,1,HRC,AL,1,1,33,0,0,0,1,171,42,23,4,28,45,,3.63,,2,0,0,233,13,24,,,
akimuno01,1991,1,HRC,AL,1,2,10,1,0,0,0,51,14,10,5,7,21,,5.29,,0,0,0,72,3,10,,,
akimuno01,1992,1,HRC,AL,1,2,39,1,0,0,1,172,52,24,5,18,59,,3.77,,3,2,0,240,20,27,,,
akimuno01,1993,1,HRC,AL,6,4,48,1,0,0,0,225,83,36,14,35,58,,4.32,,4,1,1,334,13,43,,,
akimuno01,1994,1,HRC,AL,0,1,27,0,0,0,1,115,35,20,6,14,24,,4.7,,0,2,0,159,10,20,,,
akimuno01,1995,1,HRC,AL,0,1,12,1,0,0,0,42,18,11,2,8,4,,7.07,,0,1,0,64,5,12,,,
akimuno01,1996,1,NPH,NL,0,0,4,0,0,0,0,15,7,4,2,5,1,,7.2,,1,1,0,28,4,4,,,
akimuno01,1997,1,NPH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akiyano01,1956,1,TYW,AL,25,25,58,35,26,7,0,1139,290,101,24,136,266,,2.39,,3,19,1,1552,21,120,,,
akiyano01,1957,1,TYW,AL,24,27,65,40,27,3,0,1218,319,113,21,116,312,,2.5,,2,9,1,1631,20,138,,,
akiyano01,1958,1,TYW,AL,17,23,62,36,20,3,0,1077,287,100,30,89,243,,2.51,,2,5,0,1418,24,112,,,
akiyano01,1959,1,TYW,AL,14,22,56,33,17,3,0,901,267,110,26,87,212,,3.29,,4,8,0,1238,21,131,,,
akiyano01,1960,1,TYW,AL,21,10,59,26,8,4,0,787,189,51,11,86,183,,1.75,,3,12,0,1055,20,65,,,
akiyano01,1961,1,TYW,AL,20,15,69,17,6,1,0,842,239,82,16,70,179,,2.63,,2,7,1,1117,38,97,,,
akiyano01,1962,1,TYW,AL,26,12,72,17,8,5,0,872,213,62,16,79,199,,1.92,,1,7,0,1139,32,73,,,
akiyano01,1963,1,TYW,AL,13,14,60,17,8,1,0,644,212,74,23,52,99,,3.1,,1,2,1,876,24,88,,,
akiyano01,1964,1,TYW,AL,21,10,63,23,8,2,0,779,214,79,20,68,126,,2.73,,1,9,0,1053,32,96,,,
akiyano01,1965,1,TYW,AL,5,5,39,11,1,0,0,310,98,31,8,30,41,,2.71,,1,2,0,420,15,34,,,
akiyano01,1966,1,TYW,AL,6,8,34,22,3,0,0,391,134,58,18,37,35,,4.02,,1,3,0,557,5,67,,,
akiyano01,1967,1,TYW,AL,1,0,2,1,0,0,0,19,6,3,2,4,1,,4.5,,0,0,0,27,1,3,,,
akiyata01,2010,1,HNT,AL,4,3,7,7,1,1,0,121,33,15,3,13,23,,3.35,,0,0,0,166,0,16,,,
akiyata01,2011,1,HNT,AL,0,1,2,2,0,0,0,22,8,5,1,7,1,,6.14,,0,1,0,37,0,7,,,
akiyata01,2012,1,HNT,AL,1,1,2,2,0,0,0,24,15,8,3,2,6,,9.0,,0,0,0,39,0,8,,,
akiyata01,2013,1,HNT,AL,0,3,8,8,0,0,0,134,46,19,6,12,36,,3.83,,2,0,0,189,0,21,,,
akiyata01,2014,1,HNT,AL,0,1,3,2,0,0,0,20,18,15,3,4,5,,20.25,,0,0,0,42,0,16,,,
akiyata01,2015,1,HNT,AL,0,1,3,3,0,0,0,43,14,7,0,3,9,,4.4,,0,0,0,58,0,7,,,
akiyata01,2016,1,HNT,AL,1,1,8,2,0,0,0,60,23,9,1,2,20,,4.05,,0,0,0,85,5,9,,,
akiyata01,2017,1,HNT,AL,12,6,25,25,2,0,0,478,158,53,15,16,123,,2.99,,0,6,0,638,0,56,,,
akiyata01,2018,1,HNT,AL,5,10,17,17,2,1,0,315,111,45,8,18,89,,3.86,,2,4,0,437,0,46,,,
akiyata01,2019,1,HNT,AL,4,3,10,10,0,0,0,152,56,24,5,12,35,,4.26,,2,1,0,219,0,27,,,
akiyata01,2020,1,HNT,AL,11,3,18,18,2,0,0,336,97,36,17,12,64,,2.89,,2,0,0,435,0,45,,,
akiyata01,2021,1,HNT,AL,10,7,24,23,1,0,0,398,121,40,18,25,107,,2.71,,2,3,0,539,0,43,,,
akiyata01,2022,1,HNT,AL,1,3,5,5,0,0,0,69,29,14,1,3,15,,5.48,,1,0,0,101,0,15,,,
akiyata01,2023,1,HNT,AL,0,1,2,2,0,0,0,29,16,8,1,1,7,,7.45,,0,0,0,46,0,8,,,
akiyata01,2024,1,HNT,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akiyata02,1953,1,DES,NL,0,0,1,0,0,0,0,16,5,1,0,3,2,,1.5,,0,0,0,23,1,2,,,
akiyata02,1954,1,DES,NL,2,8,27,15,6,1,0,342,137,71,10,70,44,,5.61,,2,4,1,531,9,81,,,
akiyata02,1955,1,DES,NL,0,0,5,2,0,0,0,24,8,2,0,6,5,,2.25,,0,0,0,39,3,5,,,
akiyata02,1956,1,DES,NL,0,0,1,0,0,0,0,2,2,3,0,2,0,,27.0,,0,0,0,6,0,3,,,
akiyory01,2014,1,YKS,AL,3,4,61,2,0,0,5,213,52,18,10,19,62,,2.28,,0,0,0,276,17,20,,,
akiyory01,2015,1,YKS,AL,6,1,74,0,0,0,0,229,51,20,6,28,81,,2.36,,2,6,0,305,13,24,,,
akiyory01,2016,1,YKS,AL,3,4,70,0,0,0,19,210,50,17,6,15,68,,2.19,,1,6,0,279,33,17,,,
akiyory01,2017,1,YKS,AL,5,6,43,0,0,0,10,129,38,16,3,11,39,,3.35,,2,1,0,177,27,17,,,
akiyory01,2018,1,YKS,AL,2,2,35,0,0,0,0,115,40,18,5,12,24,,4.23,,0,2,0,166,6,20,,,
akiyory01,2019,1,NPH,NL,0,5,53,0,0,0,25,155,38,17,6,19,48,,2.96,,0,2,0,212,40,19,,,
akiyory01,2020,1,NPH,NL,1,2,33,0,0,0,12,89,30,21,6,11,28,,6.37,,0,0,0,131,22,21,,,
akiyory01,2021,1,NPH,NL,0,0,10,0,0,0,0,30,7,3,0,4,8,,2.7,,0,0,0,42,7,3,,,
akiyory01,2022,1,SBH,NL,0,0,2,0,0,0,0,6,4,3,1,0,1,,13.5,,0,0,0,10,2,3,,,
akutsyo01,1955,1,CHD,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akutsyo01,1956,1,CHD,AL,0,0,2,1,0,0,0,13,3,5,0,5,3,,9.0,,0,0,0,20,0,5,,,
akutsyo01,1957,1,CHD,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
akutsyo01,1958,1,CHD,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
albaljo01,2011,1,YMG,AL,2,2,46,0,0,0,2,154,43,14,2,19,44,,2.45,,0,5,0,219,23,17,,,
alberan01,2018,1,OBF,NL,9,2,19,19,0,0,0,342,105,39,10,21,83,,3.08,,0,2,1,455,0,40,,,
alberan01,2019,1,OBF,NL,2,6,13,13,0,0,0,190,84,41,12,10,45,,5.83,,1,2,0,278,0,44,,,
alberan01,2020,1,OBF,NL,4,8,16,16,0,0,0,267,93,39,12,22,66,,3.94,,0,3,0,376,0,42,,,
alcanra01,2021,1,HNT,AL,3,3,24,7,0,0,0,178,55,23,6,14,48,,3.49,,3,0,0,243,2,25,,,
alcanra01,2022,1,HNT,AL,1,3,39,0,0,0,1,115,38,20,5,8,29,,4.7,,0,1,0,156,6,21,,,
alexabo01,1942,1,USM,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
alexabo01,1943,1,USM,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
alexabo01,1944,1,USM,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
alexabo01,1946,1,USM,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
alexabo01,1947,1,USM,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
alexabo01,1948,1,USM,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
alexabo01,1949,1,USM,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
alexabo01,1959,1,TOF,NL,2,5,13,7,1,1,0,157,57,27,2,14,34,,4.58,,2,1,0,227,3,29,,,
almonhe01,2001,1,YMG,AL,0,1,4,0,0,0,0,11,5,3,0,3,5,,7.36,,1,0,0,19,1,4,,,
almonhe01,2002,1,YMG,AL,0,0,27,0,0,0,1,72,18,4,2,7,18,,1.5,,1,2,0,96,11,4,,,
alvargi01,2010,1,HRC,AL,8,8,20,20,1,0,0,358,110,54,14,37,97,,4.07,,4,7,5,501,0,60,,,
alvargi01,2011,1,HRC,AL,3,7,18,17,0,0,0,298,82,30,5,34,88,,2.72,,3,7,7,417,0,33,,,
alvargi01,2012,1,DNB,AL,1,6,8,8,0,0,0,117,46,17,2,18,42,,3.92,,0,2,0,179,0,18,,,
amakase01,1939,1,NKH,AL,1,3,12,5,3,1,0,152,47,12,0,23,9,,2.12,,0,3,0,222,2,18,,,
amakase01,1940,1,NKH,AL,2,5,16,7,3,1,0,209,61,20,1,26,13,,2.57,,0,2,0,295,8,33,,,
amanoko01,2002,1,HRC,AL,0,0,13,0,0,0,0,45,10,2,0,3,14,,1.2,,0,0,0,61,2,2,,,
amanoko01,2003,1,HRC,AL,2,4,49,0,0,0,0,162,41,18,4,20,30,,3.0,,2,2,0,225,12,21,,,
amanoko01,2004,1,HRC,AL,3,2,45,0,0,0,0,141,52,28,8,14,39,,5.36,,2,2,0,207,16,29,,,
amanoko01,2005,1,HRC,AL,0,0,14,0,0,0,0,46,26,17,7,9,9,,9.98,,2,2,0,82,6,22,,,
amanoko01,2006,1,HRC,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
ammange01,1974,1,HKB,NL,0,0,1,0,0,0,0,9,3,1,0,3,1,,3.0,,0,0,0,15,0,1,,,
ananto01,2010,1,OBF,NL,0,0,17,0,0,0,0,44,23,17,2,9,10,,10.43,,1,2,0,75,3,17,,,
ananto01,2011,1,OBF,NL,0,0,5,0,0,0,0,27,8,4,1,1,8,,4.0,,1,0,0,36,1,4,,,
ananto01,2012,1,OBF,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
ananto01,2013,1,YMG,AL,1,0,2,1,0,0,0,21,6,2,0,1,3,,2.57,,2,0,0,27,0,2,,,
ananto01,2014,1,YMG,AL,0,0,4,1,0,0,0,15,7,3,1,3,4,,5.4,,0,0,0,24,1,3,,,
ananto01,2015,1,YMG,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
ananto01,2016,1,YMG,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
anderdr01,2022,1,HRC,AL,3,4,13,13,0,0,0,210,61,28,9,23,59,,3.6,,0,3,0,293,0,32,,,
anderdr01,2023,1,HRC,AL,4,1,21,6,0,0,0,135,30,11,2,17,39,,2.2,,1,2,0,181,4,12,,,
andersc01,1991,1,CHD,AL,9,7,23,23,6,4,0,396,131,60,10,43,80,,4.09,,0,2,0,559,0,62,,,
andersc01,1992,1,CHD,AL,9,14,31,23,1,0,0,420,147,61,7,50,92,,3.92,,3,0,1,608,2,72,,,
andoha01,1959,1,HKB,NL,8,10,44,15,5,0,0,509,167,61,13,60,125,,3.23,,3,3,0,728,16,70,,,
andoha01,1960,1,HKB,NL,7,13,42,23,4,2,0,499,177,64,13,40,103,,3.45,,0,3,0,700,12,78,,,
andoha01,1961,1,HKB,NL,6,7,47,21,2,1,0,460,154,48,7,41,97,,2.81,,1,3,0,639,13,60,,,
andoha01,1962,1,HKB,NL,7,11,36,19,4,2,0,361,130,53,9,32,52,,3.94,,1,4,0,517,11,61,,,
