playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
mimuris01,1949,1,DES,AL,SS,77,,,133,229,28,37,,,,,
mimuris01,1950,1,SKR,AL,3B,124,,,118,321,28,28,,,,,
mimuris01,1950,1,SKR,AL,SS,15,,,7,19,3,1,,,,,
mimuris01,1951,1,SKR,AL,3B,107,,,114,333,31,31,,,,,
mimuris01,1951,1,SKR,AL,SS,3,,,1,9,3,2,,,,,
mimuris01,1952,1,SKR,AL,3B,105,,,121,308,24,39,,,,,
mimuris01,1953,1,HRC,AL,3B,65,,,55,194,20,17,,,,,
mimuris01,1953,1,HRC,AL,SS,1,,,0,1,0,0,,,,,
mimuris01,1954,1,HRC,AL,3B,41,,,31,126,11,7,,,,,
mimuris01,1955,1,HRC,AL,3B,14,,,10,37,2,3,,,,,
mimurta01,1948,1,NKH,AL,C,10,,,10,3,1,0,0,,,,
mimurto01,1967,1,HRC,AL,2B,2,,,1,0,0,0,,,,,
mimurto01,1967,1,HRC,AL,3B,13,,,12,22,3,2,,,,,
mimurto01,1967,1,HRC,AL,LF,1,,,0,0,0,0,,,,,
mimurto01,1967,1,HRC,AL,SS,26,,,31,48,5,12,,,,,
mimurto01,1968,1,HRC,AL,2B,4,,,3,3,0,0,,,,,
mimurto01,1968,1,HRC,AL,3B,18,,,11,18,1,0,,,,,
mimurto01,1968,1,HRC,AL,SS,41,,,34,64,4,12,,,,,
mimurto01,1969,1,HRC,AL,2B,34,,,46,52,1,11,,,,,
mimurto01,1969,1,HRC,AL,3B,3,,,0,3,0,0,,,,,
mimurto01,1969,1,HRC,AL,SS,32,,,34,46,3,3,,,,,
mimurto01,1970,1,HRC,AL,2B,21,,,30,31,1,7,,,,,
mimurto01,1970,1,HRC,AL,3B,4,,,2,3,0,0,,,,,
mimurto01,1970,1,HRC,AL,SS,85,,,140,186,9,33,,,,,
mimurto01,1971,1,HRC,AL,3B,15,,,8,27,3,4,,,,,
mimurto01,1971,1,HRC,AL,SS,121,,,178,309,15,61,,,,,
mimurto01,1972,1,HRC,AL,3B,10,,,6,21,0,3,,,,,
mimurto01,1972,1,HRC,AL,SS,121,,,198,333,19,50,,,,,
mimurto01,1973,1,HRC,AL,2B,1,,,1,1,0,0,,,,,
mimurto01,1973,1,HRC,AL,3B,16,,,2,4,1,0,,,,,
mimurto01,1973,1,HRC,AL,SS,119,,,211,287,14,68,,,,,
mimurto01,1974,1,HRC,AL,2B,35,,,66,60,1,12,,,,,
mimurto01,1974,1,HRC,AL,3B,8,,,12,11,1,3,,,,,
mimurto01,1974,1,HRC,AL,SS,59,,,92,108,3,27,,,,,
mimurto01,1975,1,HRC,AL,SS,114,,,187,331,15,53,,,,,
mimurto01,1976,1,HRC,AL,2B,3,,,1,3,0,1,,,,,
mimurto01,1976,1,HRC,AL,SS,128,,,234,315,11,69,,,,,
mimurto01,1977,1,HRC,AL,2B,43,,,61,88,3,21,,,,,
mimurto01,1977,1,HRC,AL,SS,67,,,90,157,7,31,,,,,
mimurto01,1978,1,HRC,AL,2B,55,,,122,129,2,27,,,,,
mimurto01,1978,1,HRC,AL,3B,32,,,14,29,0,3,,,,,
mimurto01,1978,1,HRC,AL,SS,18,,,23,40,0,8,,,,,
mimurto01,1979,1,HRC,AL,2B,89,,,137,200,3,43,,,,,
mimurto01,1979,1,HRC,AL,3B,58,,,27,71,2,3,,,,,
mimurto01,1980,1,HRC,AL,2B,54,,,86,131,2,19,,,,,
mimurto01,1980,1,HRC,AL,3B,24,,,5,27,0,2,,,,,
mimurto01,1981,1,HRC,AL,2B,74,,,112,166,4,26,,,,,
mimurto01,1981,1,HRC,AL,3B,27,,,9,8,0,1,,,,,
mimurto01,1982,1,HRC,AL,2B,11,,,19,19,1,4,,,,,
mimurto01,1982,1,HRC,AL,3B,8,,,2,7,0,1,,,,,
mimurto01,1982,1,HRC,AL,LF,5,,,7,1,0,0,,,,,
mimurto01,1983,1,HRC,AL,2B,1,,,1,0,0,0,,,,,
mimurto01,1983,1,HRC,AL,3B,1,,,0,0,0,0,,,,,
minagmu01,1954,1,NKH,NL,P,10,,,1,4,0,1,,,,,
minagmu01,1955,1,NKH,NL,P,4,,,0,2,0,0,,,,,
minagmu01,1956,1,NKH,NL,P,60,,,6,44,3,3,,,,,
minagmu01,1957,1,NKH,NL,P,56,,,8,61,1,8,,,,,
minagmu01,1958,1,NKH,NL,P,52,,,10,79,3,4,,,,,
minagmu01,1959,1,NKH,NL,P,51,,,2,49,3,2,,,,,
minagmu01,1960,1,NKH,NL,P,39,,,7,52,0,6,,,,,
minagmu01,1960,1,NKH,NL,RF,1,,,0,0,0,0,,,,,
minagmu01,1961,1,NKH,NL,P,51,,,7,60,2,3,,,,,
minagmu01,1962,1,NKH,NL,P,59,,,18,68,3,3,,,,,
minagmu01,1963,1,NKH,NL,P,53,,,15,45,1,1,,,,,
minagmu01,1964,1,NKH,NL,P,52,,,7,36,1,2,,,,,
minagmu01,1964,1,NKH,NL,RF,3,,,0,0,0,0,,,,,
minagmu01,1965,1,NKH,NL,1B,1,,,0,0,0,0,,,,,
minagmu01,1965,1,NKH,NL,P,40,,,9,49,0,3,,,,,
minagmu01,1965,1,NKH,NL,RF,2,,,0,0,0,0,,,,,
minagmu01,1966,1,NKH,NL,P,46,,,15,72,1,4,,,,,
minagmu01,1966,1,NKH,NL,RF,1,,,0,0,0,0,,,,,
minagmu01,1967,1,NKH,NL,P,45,,,14,56,2,3,,,,,
minagmu01,1967,1,NKH,NL,RF,1,,,0,0,0,0,,,,,
minagmu01,1968,1,NKH,NL,P,56,,,23,69,1,10,,,,,
minagmu01,1969,1,NKH,NL,P,33,,,8,24,3,2,,,,,
minagmu01,1970,1,NKH,NL,P,27,,,13,23,0,5,,,,,
minagmu01,1971,1,NKH,NL,P,25,,,4,22,1,2,,,,,
minagsa01,1937,1,HNT,AL,3B,5,,,4,9,3,1,,,,,
minagsa01,1937,1,HNT,AL,SS,5,,,11,11,0,3,,,,,
minagsa01,1937,2,HNT,AL,3B,1,,,0,1,0,0,,,,,
minagsa01,1937,2,HNT,AL,SS,9,,,10,16,1,3,,,,,
minagsa01,1938,1,HNT,AL,SS,5,,,12,13,0,4,,,,,
minagsa01,1938,2,HNT,AL,SS,27,,,42,92,11,12,,,,,
minagsa01,1939,1,HNT,AL,2B,1,,,1,7,0,1,,,,,
minagsa01,1939,1,HNT,AL,SS,87,,,154,306,34,56,,,,,
minagsa01,1940,1,HNT,AL,SS,104,,,233,389,52,88,,,,,
minagsa01,1941,1,HNT,AL,3B,2,,,1,5,0,0,,,,,
minagsa01,1941,1,HNT,AL,SS,83,,,152,288,36,41,,,,,
minagsa01,1948,1,TKF,AL,SS,133,,,238,425,35,71,,,,,
minagsa01,1949,1,TKF,AL,SS,138,,,213,463,64,74,,,,,
minagsa01,1950,1,TKF,NL,SS,116,,,200,362,39,62,,,,,
minagsa01,1951,1,TKF,NL,3B,1,,,0,1,0,0,,,,,
minagsa01,1951,1,TKF,NL,SS,102,,,179,336,45,48,,,,,
minagsa01,1952,1,TKF,NL,2B,13,,,22,17,1,6,,,,,
minagsa01,1952,1,TKF,NL,3B,1,,,0,1,0,0,,,,,
minagsa01,1952,1,TKF,NL,SS,60,,,86,163,15,28,,,,,
minagya01,1971,1,TOF,NL,P,46,,,12,50,1,5,,,,,
minagya01,1972,1,TOF,NL,2B,1,,,0,0,0,0,,,,,
minagya01,1972,1,TOF,NL,3B,2,,,0,0,0,0,,,,,
minagya01,1972,1,TOF,NL,P,22,,,1,5,2,1,,,,,
minagya01,1974,1,NPH,NL,P,31,,,1,16,0,1,,,,,
minagya01,1975,1,NPH,NL,P,49,,,5,28,0,2,,,,,
minagya01,1976,1,NPH,NL,LF,1,,,0,0,0,0,,,,,
minagya01,1976,1,NPH,NL,P,21,,,0,9,0,0,,,,,
minagya01,1977,1,HRC,AL,P,4,,,0,0,0,0,,,,,
minamhi01,1980,1,YKS,AL,P,1,,,0,1,0,0,,,,,
minamhi01,1981,1,YKS,AL,P,8,,,0,2,0,0,,,,,
minamhi01,1988,1,KNB,NL,P,2,,,0,3,1,1,,,,,
minamka01,2004,1,YMG,AL,P,2,,,0,1,0,0,,,,,
minamki01,1952,1,TKF,NL,2B,4,,,0,0,0,0,,,,,
minamki01,1952,1,TKF,NL,SS,4,,,1,6,1,0,,,,,
minamma01,2012,1,LTM,NL,P,26,,,2,3,0,0,,,,,
minamma01,2013,1,LTM,NL,P,28,,,3,5,0,0,,,,,
minamma01,2014,1,LTM,NL,P,14,,,1,4,0,0,,,,,
minamma01,2016,1,LTM,NL,P,57,,,2,6,0,0,,,,,
minamma01,2017,1,LTM,NL,P,19,,,4,4,0,0,,,,,
minamma01,2018,1,LTM,NL,P,35,,,0,4,0,0,,,,,
minamma01,2019,1,LTM,NL,P,4,,,1,0,0,0,,,,,
minamma01,2020,1,LTM,NL,P,6,,,2,1,0,0,,,,,
minamma01,2021,1,LTM,NL,P,1,,,0,0,0,0,,,,,
minamon01,1953,1,YMG,AL,2B,1,,,0,0,0,0,,,,,
minamon01,1955,1,TYW,AL,2B,101,,,263,214,14,68,,,,,
minamon01,1955,1,TYW,AL,OF,3,,,2,0,0,0,,,,,
minamry01,2004,1,YBS,AL,RF,9,,,1,0,0,0,,,,,
minamry01,2005,1,YBS,AL,RF,15,,,7,1,0,0,,,,,
minamry01,2006,1,LTM,NL,RF,7,,,2,0,0,0,,,,,
minamry01,2007,1,LTM,NL,RF,10,,,7,0,1,0,,,,,
minamry01,2008,1,LTM,NL,RF,19,,,23,0,0,0,,,,,
minamry01,2009,1,LTM,NL,RF,13,,,8,0,0,0,,,,,
minamry01,2010,1,LTM,NL,RF,53,,,50,0,1,0,,,,,
minamry01,2011,1,LTM,NL,RF,19,,,29,0,1,0,,,,,
minamry01,2012,1,LTM,NL,RF,11,,,24,1,0,0,,,,,
minamry02,1992,1,NPH,NL,P,6,,,0,0,0,0,,,,,
minamry02,1993,1,NPH,NL,P,3,,,0,1,0,0,,,,,
minamry02,1994,1,NPH,NL,P,2,,,0,0,0,0,,,,,
minamsh01,1996,1,KNB,NL,P,1,,,1,0,0,0,,,,,
minamsh01,1997,1,KNB,NL,P,5,,,0,2,0,0,,,,,
minamsh01,1998,1,YMG,AL,P,9,,,1,2,0,0,,,,,
minamsh01,1999,1,YMG,AL,P,19,,,0,1,1,0,,,,,
minamsh01,2000,1,YMG,AL,P,26,,,5,3,0,0,,,,,
minamsh01,2001,1,YMG,AL,P,9,,,0,0,0,0,,,,,
minamsh01,2002,1,YMG,AL,P,1,,,0,0,0,0,,,,,
minamta01,2016,1,SBL,NL,P,4,,,0,0,0,0,,,,,
minamta01,2017,1,SBL,NL,P,5,,,1,0,1,0,,,,,
minamta01,2018,1,SBL,NL,P,4,,,2,0,0,0,,,,,
minamta01,2019,1,SBL,NL,P,1,,,0,0,0,0,,,,,
minamte01,1955,1,KKS,AL,3B,7,,,8,5,2,1,,,,,
minamte01,1955,1,KKS,AL,SS,7,,,7,11,0,1,,,,,
minamte01,1956,1,KKS,AL,3B,1,,,0,0,1,0,,,,,
minamte01,1956,1,KKS,AL,SS,53,,,41,117,7,12,,,,,
minamto01,1990,1,LTO,NL,2B,20,,,31,34,4,6,,,,,
minamto01,1990,1,LTO,NL,3B,8,,,1,14,2,2,,,,,
minamto01,1990,1,LTO,NL,SS,11,,,5,23,1,1,,,,,
minamto01,1991,1,LTO,NL,2B,16,,,27,30,0,7,,,,,
minamto01,1991,1,LTO,NL,3B,3,,,3,1,0,0,,,,,
minamto01,1991,1,LTO,NL,SS,81,,,71,165,4,27,,,,,
minamto01,1992,1,LTM,NL,2B,3,,,5,4,0,0,,,,,
minamto01,1992,1,LTM,NL,SS,103,,,141,242,10,53,,,,,
minamto01,1993,1,LTM,NL,2B,2,,,0,1,0,0,,,,,
minamto01,1993,1,LTM,NL,SS,104,,,123,229,9,55,,,,,
minamto01,1994,1,LTM,NL,2B,1,,,0,1,0,0,,,,,
minamto01,1994,1,LTM,NL,SS,109,,,157,248,9,62,,,,,
minamto01,1995,1,LTM,NL,2B,87,,,146,179,5,40,,,,,
minamto01,1995,1,LTM,NL,SS,11,,,8,10,1,0,,,,,
minamto01,1996,1,LTM,NL,2B,128,,,256,313,9,60,,,,,
minamto01,1997,1,LTM,NL,2B,5,,,10,12,0,2,,,,,
minamto01,1997,1,LTM,NL,3B,11,,,5,15,2,3,,,,,
minamto01,1998,1,CHD,AL,2B,8,,,4,5,0,0,,,,,
minamto01,1998,1,CHD,AL,3B,13,,,6,15,2,1,,,,,
minamto01,1998,1,CHD,AL,OF,1,,,0,0,0,0,,,,,
minamto01,1998,1,CHD,AL,SS,1,,,0,0,0,0,,,,,
minamto01,1999,1,CHD,AL,2B,1,,,1,0,0,0,,,,,
minamto01,2000,1,OBW,NL,3B,2,,,2,0,0,0,,,,,
minamto02,1982,1,HKB,NL,CF,4,,,5,0,0,0,,,,,
minamto02,1983,1,HKB,NL,CF,74,,,101,3,0,1,,,,,
minamto02,1984,1,HKB,NL,CF,26,,,24,0,2,0,,,,,
minamto02,1986,1,HKB,NL,CF,62,,,66,0,0,0,,,,,
minamto02,1987,1,HKB,NL,CF,2,,,2,0,0,0,,,,,
minamto02,1988,1,HKB,NL,CF,46,,,46,1,0,0,,,,,
minamto02,1989,1,ORB,NL,1B,1,,,1,0,0,0,,,,,
minamto02,1989,1,ORB,NL,CF,95,,,137,2,0,1,,,,,
minamto02,1990,1,ORB,NL,CF,13,,,8,0,0,0,,,,,
minamto02,1991,1,OBW,NL,CF,9,,,7,0,0,0,,,,,
minamto02,1991,2,CHD,AL,CF,49,,,70,3,0,0,,,,,
minamto02,1992,1,CHD,AL,CF,10,,,11,0,0,0,,,,,
minamto02,1993,1,CHD,AL,CF,5,,,4,0,0,0,,,,,
minamto02,1994,1,HNT,AL,CF,82,,,49,1,1,0,,,,,
minamyu01,1950,1,NNP,NL,1B,57,,,551,15,4,53,,,,,
minamyu01,1950,1,NNP,NL,2B,26,,,78,56,7,16,,,,,
minamyu01,1950,1,NNP,NL,3B,12,,,13,31,4,1,,,,,
minamyu01,1951,1,YMG,AL,1B,15,,,87,4,0,7,,,,,
minamyu01,1951,1,YMG,AL,RF,109,,,226,12,5,4,,,,,
minamyu01,1952,1,YMG,AL,1B,2,,,7,1,0,1,,,,,
minamyu01,1952,1,YMG,AL,RF,114,,,235,12,1,4,,,,,
minamyu01,1953,1,YMG,AL,RF,123,,,243,14,6,6,,,,,
minamyu01,1954,1,YMG,AL,RF,124,,,239,6,2,3,,,,,
minamyu01,1955,1,YMG,AL,RF,91,,,157,9,1,3,,,,,
minamyu01,1956,1,YMG,AL,RF,36,,,30,2,1,1,,,,,
minamyu01,1957,1,YMG,AL,RF,6,,,7,0,0,0,,,,,
minchna01,1998,1,HRC,AL,P,35,,,18,37,4,4,,,,,
minchna01,1999,1,HRC,AL,P,17,,,9,25,1,2,,,,,
minchna01,2000,1,HRC,AL,P,31,,,11,30,0,3,,,,,
minchna01,2001,1,LTM,NL,P,30,,,7,27,3,3,,,,,
minchna01,2002,1,LTM,NL,P,32,,,10,35,4,1,,,,,
minchna01,2003,1,LTM,NL,P,30,,,12,32,1,0,,,,,
minchna01,2004,1,LTM,NL,P,12,,,7,10,1,1,,,,,
mineihi01,2014,1,DNB,AL,C,10,,,31,4,1,0,0,,,,
mineihi01,2015,1,DNB,AL,C,73,,,444,43,6,7,6,,,,
mineihi01,2016,1,DNB,AL,C,10,,,23,0,0,0,1,,,,
mineihi01,2017,1,DNB,AL,C,50,,,255,20,1,3,2,,,,
mineihi01,2018,1,DNB,AL,C,90,,,555,42,2,5,4,,,,
mineihi01,2019,1,DNB,AL,C,62,,,311,28,2,3,5,,,,
mineihi01,2020,1,DNB,AL,C,34,,,138,12,0,2,0,,,,
mineihi01,2021,1,DNB,AL,C,33,,,189,12,0,3,2,,,,
mineihi01,2022,1,DNB,AL,C,90,,,588,49,3,9,3,,,,
mineihi01,2023,1,SBH,NL,C,40,,,88,9,3,1,1,,,,
mineihi01,2024,1,SBH,NL,C,3,,,8,1,0,0,0,,,,
mineihi01,2025,1,SBH,NL,C,56,,,258,24,0,0,4,,,,
mineku01,1959,1,TYW,AL,LF,1,,,0,0,0,0,,,,,
mineku01,1959,1,TYW,AL,P,3,,,0,1,1,0,,,,,
mineku01,1960,1,TYW,AL,LF,5,,,0,0,0,0,,,,,
mineku01,1960,1,TYW,AL,P,27,,,3,15,1,0,,,,,
mineku01,1961,1,TYW,AL,1B,3,,,0,0,0,0,,,,,
mineku01,1961,1,TYW,AL,LF,3,,,0,0,0,0,,,,,
mineku01,1961,1,TYW,AL,P,30,,,3,19,1,1,,,,,
mineku01,1963,1,TYW,AL,P,18,,,0,8,0,0,,,,,
mineku01,1964,1,TYW,AL,P,45,,,0,28,0,0,,,,,
mineku01,1965,1,TYW,AL,P,21,,,0,6,0,0,,,,,
mineku01,1966,1,TYW,AL,P,12,,,1,5,1,0,,,,,
mineku01,1967,1,TYW,AL,P,23,,,1,11,0,0,,,,,
mineku01,1968,1,TYW,AL,P,10,,,0,2,0,0,,,,,
mingchs01,2000,1,SBL,NL,P,28,,,12,31,0,1,,,,,
mingchs01,2001,1,SBL,NL,P,27,,,4,19,1,1,,,,,
mingchs01,2002,1,SBL,NL,P,20,,,5,21,0,4,,,,,
mingchs01,2003,1,SBL,NL,P,19,,,4,11,0,1,,,,,
mingchs01,2004,1,SBL,NL,P,27,,,2,9,1,1,,,,,
mingchs01,2005,1,SBL,NL,P,4,,,0,1,0,0,,,,,
mingchs01,2006,1,SBL,NL,P,19,,,0,8,0,0,,,,,
mingchs01,2007,1,SBL,NL,P,15,,,1,1,0,0,,,,,
mingchs01,2008,1,SBL,NL,P,17,,,1,6,0,1,,,,,
mingchs01,2009,1,SBL,NL,P,16,,,0,6,1,0,,,,,
mingchs01,2010,1,SBL,NL,P,22,,,6,24,1,1,,,,,
mingchs01,2011,1,SBL,NL,P,49,,,3,17,1,0,,,,,
mingchs01,2012,1,OBF,NL,P,37,,,3,13,1,1,,,,,
mingchs01,2013,1,OBF,NL,P,1,,,0,1,0,0,,,,,
minodko01,1976,1,HKB,NL,RF,3,,,3,2,1,0,,,,,
minodko01,1976,1,HKB,NL,SS,1,,,0,1,0,1,,,,,
minodko01,1977,1,HKB,NL,RF,61,,,46,1,1,0,,,,,
minodko01,1978,1,HKB,NL,3B,3,,,0,0,0,0,,,,,
minodko01,1978,1,HKB,NL,RF,119,,,232,8,5,1,,,,,
minodko01,1978,1,HKB,NL,SS,1,,,1,0,0,1,,,,,
minodko01,1979,1,HKB,NL,RF,125,,,251,8,1,0,,,,,
minodko01,1980,1,HKB,NL,3B,8,,,12,12,5,1,,,,,
minodko01,1980,1,HKB,NL,RF,123,,,235,5,1,1,,,,,
minodko01,1981,1,HKB,NL,3B,1,,,0,0,1,0,,,,,
minodko01,1981,1,HKB,NL,RF,115,,,265,11,2,2,,,,,
minodko01,1982,1,HKB,NL,RF,130,,,262,15,1,5,,,,,
minodko01,1983,1,HKB,NL,RF,127,,,278,17,3,3,,,,,
minodko01,1984,1,HKB,NL,RF,96,,,161,5,1,2,,,,,
minodko01,1985,1,HKB,NL,RF,105,,,172,5,1,2,,,,,
minodko01,1986,1,HKB,NL,RF,67,,,115,3,0,1,,,,,
minodko01,1987,1,HKB,NL,RF,119,,,202,8,1,2,,,,,
minodko01,1988,1,YMG,AL,RF,63,,,83,1,5,0,,,,,
minodko01,1989,1,YMG,AL,RF,15,,,19,0,0,0,,,,,
minodko01,1990,1,YMG,AL,RF,3,,,9,0,0,0,,,,,
minohhi01,1950,1,NKH,NL,CF,95,,,118,10,2,2,,,,,
minohhi01,1950,1,NKH,NL,SS,3,,,3,7,2,1,,,,,
minohhi01,1951,1,NKH,NL,3B,1,,,0,2,1,0,,,,,
minohhi01,1951,1,NKH,NL,C,11,,,12,2,1,0,0,,,,
minohhi01,1951,1,NKH,NL,CF,77,,,69,7,1,2,,,,,
minohhi01,1952,1,NKH,NL,3B,1,,,0,0,0,0,,,,,
minohhi01,1952,1,NKH,NL,C,1,,,0,0,0,0,0,,,,
minohhi01,1952,1,NKH,NL,CF,110,,,177,16,10,3,,,,,
minohhi01,1953,1,NKH,NL,2B,1,,,0,1,0,0,,,,,
minohhi01,1953,1,NKH,NL,3B,1,,,1,0,0,0,,,,,
minohhi01,1953,1,NKH,NL,CF,88,,,143,8,4,2,,,,,
minohhi01,1954,1,NKH,NL,CF,103,,,140,3,0,2,,,,,
minohhi01,1955,1,TOF,NL,CF,122,,,236,12,3,4,,,,,
minohhi01,1956,1,TOF,NL,CF,133,,,164,10,4,2,,,,,
minoka01,1997,1,YMG,AL,P,1,,,0,0,0,0,,,,,
minoka01,2000,1,YBS,AL,P,4,,,0,0,0,0,,,,,
mirabca01,2000,1,NPH,NL,P,48,,,1,6,0,1,,,,,
mirabca01,2001,1,NPH,NL,P,51,,,3,11,0,1,,,,,
mirabca01,2002,1,NPH,NL,P,18,,,9,24,1,1,,,,,
mirabca01,2003,1,NPH,NL,P,31,,,18,38,1,1,,,,,
mirabca01,2004,1,NPH,NL,P,29,,,9,24,2,1,,,,,
mirabca01,2005,1,NPH,NL,P,3,,,2,1,0,0,,,,,
miranar01,2018,1,SBH,NL,P,8,,,1,6,0,0,,,,,
miranar01,2019,1,SBH,NL,P,18,,,3,13,4,0,,,,,
miranju01,2014,1,NPH,NL,1B,69,,,521,29,3,37,,,,,
misaoto01,1956,1,NSL,NL,1B,9,,,14,0,0,2,,,,,
misaoto01,1956,1,NSL,NL,RF,1,,,0,0,0,0,,,,,
misaoto01,1957,1,NSL,NL,1B,1,,,6,2,0,2,,,,,
misaoto01,1958,1,NSL,NL,1B,2,,,4,0,0,0,,,,,
misawju01,1972,1,CHD,AL,P,33,,,0,19,0,0,,,,,
misawju01,1973,1,CHD,AL,P,45,,,12,20,2,2,,,,,
misawju01,1974,1,CHD,AL,P,45,,,12,40,1,2,,,,,
misawju01,1975,1,CHD,AL,LF,1,,,0,0,0,0,,,,,
misawju01,1975,1,CHD,AL,P,38,,,8,39,1,5,,,,,
misawju01,1976,1,CHD,AL,P,43,,,8,43,2,4,,,,,
misawju01,1977,1,CHD,AL,P,25,,,3,11,0,1,,,,,
misawju01,1978,1,CHD,AL,P,55,,,6,31,2,0,,,,,
misawju01,1979,1,CHD,AL,P,45,,,15,46,1,5,,,,,
misawju01,1980,1,CHD,AL,P,37,,,12,33,3,1,,,,,
misawju01,1981,1,CHD,AL,P,37,,,4,42,0,2,,,,,
misawju01,1982,1,CHD,AL,P,30,,,9,30,1,2,,,,,
misawju01,1983,1,CHD,AL,P,22,,,3,20,0,2,,,,,
misawju01,1984,1,CHD,AL,P,30,,,3,7,1,1,,,,,
misawju01,1985,1,NPH,NL,P,15,,,0,7,1,1,,,,,
misawju01,1986,1,NPH,NL,P,5,,,3,1,0,0,,,,,
misawke01,1963,1,TOF,NL,1B,17,,,108,6,1,6,,,,,
misawke01,1965,1,TOF,NL,1B,1,,,3,0,0,0,,,,,
misawke01,1965,1,TOF,NL,RF,1,,,0,0,0,0,,,,,
misawke01,1966,1,TOF,NL,1B,3,,,5,0,0,1,,,,,
misawke01,1966,1,TOF,NL,RF,6,,,1,0,0,0,,,,,
misawke01,1967,1,TOF,NL,RF,5,,,14,0,0,0,,,,,
misawke01,1968,1,TOF,NL,1B,4,,,23,0,0,0,,,,,
misawke01,1968,1,TOF,NL,RF,19,,,23,0,0,0,,,,,
misawke01,1969,1,TOF,NL,RF,16,,,13,0,0,0,,,,,
misawke01,1970,1,TOF,NL,1B,1,,,1,0,0,0,,,,,
misawke01,1970,1,TOF,NL,RF,2,,,2,0,0,0,,,,,
misawke01,1971,1,TOF,NL,RF,5,,,3,0,0,0,,,,,
misawke01,1972,1,TOF,NL,RF,13,,,16,0,1,0,,,,,
misawke01,1973,1,NTF,NL,RF,4,,,4,0,0,0,,,,,
misawke01,1974,1,NPH,NL,RF,2,,,1,0,0,0,,,,,
misawko01,1997,1,YMG,AL,P,35,,,4,12,1,2,,,,,
misawko01,1998,1,YMG,AL,P,43,,,4,16,1,4,,,,,
misawko01,1999,1,YMG,AL,P,36,,,9,18,0,0,,,,,
misawko01,2000,1,YMG,AL,P,41,,,2,16,0,4,,,,,
misawko01,2001,1,YMG,AL,P,2,,,0,2,0,0,,,,,
misawko01,2001,2,KNB,NL,P,21,,,1,3,0,0,,,,,
misawko01,2002,1,KNB,NL,P,53,,,4,7,0,1,,,,,
misawko01,2003,1,KNB,NL,P,48,,,2,6,0,1,,,,,
misawko01,2004,1,YMG,AL,P,15,,,1,2,0,0,,,,,
misawko01,2005,1,YKS,AL,P,2,,,0,1,0,0,,,,,
misawma01,2013,1,SBL,NL,2B,5,,,5,6,0,3,,,,,
mischpa01,2016,1,OBF,NL,P,3,,,1,2,0,0,,,,,
miseko01,2004,1,DHH,NL,P,55,,,3,20,2,2,,,,,
miseko01,2005,1,SBH,NL,P,54,,,0,3,0,0,,,,,
miseko01,2006,1,SBH,NL,P,40,,,5,2,0,0,,,,,
miseko01,2007,1,SBH,NL,P,28,,,0,6,0,0,,,,,
miseko01,2008,1,SBH,NL,P,44,,,1,9,0,2,,,,,
miseko01,2009,1,SBH,NL,P,17,,,3,4,0,0,,,,,
miseko01,2010,1,SBH,NL,P,6,,,0,1,0,0,,,,,
miseko01,2010,2,CHD,AL,P,6,,,0,0,0,0,,,,,
miseko01,2011,1,CHD,AL,P,44,,,1,8,1,0,,,,,
miseko01,2012,1,CHD,AL,P,2,,,0,0,0,0,,,,,
miseko01,2013,1,CHD,AL,P,20,,,1,6,0,0,,,,,
miseko01,2014,1,CHD,AL,P,1,,,0,0,0,0,,,,,
misema01,1954,1,TKU,NL,2B,2,,,2,0,0,0,,,,,
misema01,1954,1,TKU,NL,3B,9,,,4,16,1,0,,,,,
misema01,1954,1,TKU,NL,SS,32,,,32,74,7,12,,,,,
misema01,1955,1,TKU,NL,2B,104,,,182,229,20,51,,,,,
misema01,1955,1,TKU,NL,3B,1,,,1,0,0,0,,,,,
misema01,1955,1,TKU,NL,SS,14,,,15,49,5,6,,,,,
mishika01,2013,1,DNB,AL,P,34,,,1,24,1,1,,,,,
mishika01,2014,1,DNB,AL,P,8,,,1,3,0,0,,,,,
mishika01,2015,1,DNB,AL,P,20,,,4,19,1,1,,,,,
mishika01,2016,1,DNB,AL,P,4,,,1,1,1,0,,,,,
mishika01,2017,1,DNB,AL,P,16,,,9,2,0,0,,,,,
mishika01,2018,1,DNB,AL,P,60,,,2,11,0,0,,,,,
mishika01,2019,1,DNB,AL,P,71,,,2,14,0,0,,,,,
mishika01,2020,1,DNB,AL,P,48,,,5,8,2,1,,,,,
mishika01,2021,1,DNB,AL,P,59,,,1,9,1,1,,,,,
mishika01,2022,1,DNB,AL,P,13,,,1,0,0,0,,,,,
mishika01,2023,1,DNB,AL,P,27,,,0,9,0,0,,,,,
mishika01,2024,1,DNB,AL,P,7,,,0,2,0,0,,,,,
mishika01,2025,1,DNB,AL,P,6,,,0,1,0,0,,,,,
misonta01,1936,1,HNT,AL,3B,2,,,4,0,0,0,,,,,
misonta01,1936,1,HNT,AL,P,4,,,1,7,1,2,,,,,
misonta01,1936,1,HNT,AL,RF,6,,,11,0,0,0,,,,,
misonta01,1936,2,HNT,AL,P,13,,,3,17,1,0,,,,,
misonta01,1936,2,HNT,AL,RF,9,,,6,0,0,0,,,,,
misonta01,1937,1,HNT,AL,P,18,,,0,25,2,2,,,,,
misonta01,1937,1,HNT,AL,RF,21,,,23,3,0,0,,,,,
misonta01,1937,2,HNT,AL,P,15,,,3,30,1,3,,,,,
